absolute_time_h,cycle_time_h,gross_injection_rate_m3_h,cycle_cumulative_injection_m3
960.000000000000,0.000000000000,0.000000000000,0.000000000000
960.050000000000,0.050000000000,0.000000000000,0.000000000000
960.100000000000,0.100000000000,0.000000000000,0.000000000000
960.150000000000,0.150000000000,0.000000000000,0.000000000000
960.200000000000,0.200000000000,0.000000000000,0.000000000000
960.250000000000,0.250000000000,0.000000000000,0.000000000000
960.300000000000,0.300000000000,0.000000000000,0.000000000000
960.350000000000,0.350000000000,79.375675041171,1.984391876032
960.400000000000,0.400000000000,246.799276328150,10.138765660258
960.450000000000,0.450000000000,517.639772608674,29.249741883704
960.500000000000,0.500000000000,957.379866982143,66.125232873441
960.550000000000,0.550000000000,915.815995752007,112.955129441752
960.600000000000,0.600000000000,863.914351367186,157.448388119793
960.649999999999,0.649999999999,801.674933829296,199.088120248815
960.699999999999,0.699999999999,729.097743135506,237.357437172987
960.749999999999,0.749999999999,646.182779287314,271.739450233526
960.799999999999,0.799999999999,552.930042284343,301.717270772859
960.849999999999,0.849999999999,449.339532127018,326.774010133120
960.899999999999,0.899999999999,335.411248815137,346.392779656656
960.949999999999,0.949999999999,211.145192348407,360.056690685763
960.999999999999,0.999999999999,76.541362727394,367.248854562652
961.013888888889,1.013888888889,37.316774384001,368.039536070436
961.049999999999,1.049999999999,37.086661725427,369.382931444593
961.099999999999,1.099999999999,36.768044197691,371.229299092669
961.149999999999,1.149999999999,36.449426669409,373.059735864345
961.199999999999,1.199999999999,36.130809140581,374.874241759598
961.249999999999,1.249999999999,35.812191611207,376.672816778391
961.299999999999,1.299999999999,35.493574081287,378.455460920705
961.349999999999,1.349999999999,35.174956550822,380.222174186506
961.399999999999,1.399999999999,34.856339019811,381.972956575771
961.449999999999,1.449999999999,34.537721488253,383.707808088475
961.499999999999,1.499999999999,34.219103956150,385.426728724583
961.549999999999,1.549999999999,33.900486423500,387.129718484077
961.599999999998,1.599999999998,33.581868890311,388.816777366886
961.649999999998,1.649999999998,33.263251356570,390.487905373060
961.699999999998,1.699999999998,32.944633822283,392.143102502530
961.749999999998,1.749999999998,32.626016287450,393.782368755272
961.799999999998,1.799999999998,32.307398752071,395.405704131262
961.849999999998,1.849999999998,31.988781216147,397.013108630466
961.899999999998,1.899999999998,31.670163679675,398.604582252864
961.949999999998,1.949999999998,31.351546142659,400.180124998421
961.999999999998,1.999999999998,31.032928605097,401.739736867113
962.049999999998,2.049999999998,30.714311066988,403.283417858917
962.050000000000,2.050000000000,30.714311066975,403.283417858977
962.099999999998,2.099999999998,30.593779047638,404.816120111781
962.149999999998,2.149999999998,30.473247028209,406.342795763680
962.199999999998,2.199999999998,30.352715008694,407.863444814601
962.249999999998,2.249999999998,30.232182989092,409.378067264544
962.299999999998,2.299999999998,30.111650969404,410.886663113509
962.349999999998,2.349999999998,29.991118949629,412.389232361483
962.399999999998,2.399999999998,29.870586929767,413.885775008470
962.449999999998,2.449999999998,29.750054909819,415.376291054458
962.499999999998,2.499999999998,29.629522889784,416.860780499447
962.549999999998,2.549999999998,29.508990869663,418.339243343435
962.599999999998,2.599999999998,29.388458849455,419.811679586412
962.649999999998,2.649999999998,29.267926829160,421.278089228379
962.699999999998,2.699999999998,29.147394808779,422.738472269326
962.749999999998,2.749999999998,29.026862788311,424.192828709252
962.799999999998,2.799999999998,28.906330767757,425.641158548156
962.849999999997,2.849999999997,28.785798747119,427.083461785997
962.899999999997,2.899999999997,28.665266726391,428.519738422837
962.949999999997,2.949999999997,28.544734705577,429.949988458635
962.999999999997,2.999999999997,28.424202684676,431.374211893393
963.044444444444,3.044444444444,28.317063110462,432.635128911135
963.049999999997,3.049999999997,28.308669157481,432.792422611806
963.099999999997,3.099999999997,28.233123580592,434.205967430256
963.149999999997,3.149999999997,28.157578003664,435.615734969865
963.199999999997,3.199999999997,28.082032426700,437.021725230622
963.249999999997,3.249999999997,28.006486849698,438.423938212534
963.299999999997,3.299999999997,27.930941272659,439.822373915592
963.349999999997,3.349999999997,27.855395695583,441.217032339797
963.399999999997,3.399999999997,27.779850118469,442.607913485150
963.449999999997,3.449999999997,27.704304541318,443.995017351643
963.499999999997,3.499999999997,27.628758964129,445.378343939281
963.549999999997,3.549999999997,27.553213386904,446.757893248056
963.599999999997,3.599999999997,27.477667809641,448.133665277968
963.649999999997,3.649999999997,27.402122232341,449.505660029020
963.699999999997,3.699999999997,27.326576655003,450.873877501202
963.749999999997,3.749999999997,27.251031077628,452.238317694520
963.799999999996,3.799999999996,27.175485500218,453.598980608937
963.849999999996,3.849999999996,27.099939922768,454.955866244513
963.899999999996,3.899999999996,27.024394345281,456.308974601213
963.949999999996,3.949999999996,26.948848767757,457.658305679038
963.999999999996,3.999999999996,26.873303190196,459.003859477989
964.044444444444,4.044444444444,26.806151565659,460.196736250437
964.049999999996,4.049999999996,26.799781112445,460.345641618890
964.099999999996,4.099999999996,26.742447033457,461.684197322540
964.149999999996,4.149999999996,26.685112954446,463.019886322236
964.199999999996,4.199999999996,26.627778875412,464.352708617981
964.249999999996,4.249999999996,26.570444796355,465.682664209777
964.299999999996,4.299999999996,26.513110717275,467.009753097617
964.349999999996,4.349999999996,26.455776638173,468.333975281505
964.399999999996,4.399999999996,26.398442559047,469.655330761434
964.449999999996,4.449999999996,26.341108479899,470.973819537407
964.499999999996,4.499999999996,26.283774400727,472.289441609424
964.549999999996,4.549999999996,26.226440321533,473.602196977479
964.599999999996,4.599999999996,26.169106242315,474.912085641577
964.649999999996,4.649999999996,26.111772163075,476.219107601711
964.699999999996,4.699999999996,26.054438083812,477.523262857882
964.749999999996,4.749999999996,25.997104004526,478.824551410092
964.799999999996,4.799999999996,25.939769925217,480.122973258334
964.849999999996,4.849999999996,25.882435845885,481.418528402614
964.899999999996,4.899999999996,25.825101766530,482.711216842923
964.949999999996,4.949999999996,25.767767687152,484.001038579264
964.999999999996,4.999999999996,25.710433607751,485.287993611638
965.044444444444,5.044444444444,25.659469981593,486.429547024826
965.049999999995,5.049999999995,25.654402314854,486.572085558864
965.099999999995,5.099999999995,25.608793314148,487.853665449591
965.149999999995,5.149999999995,25.563184313427,489.132964890279
965.199999999995,5.199999999995,25.517575312690,490.409983880934
965.249999999995,5.249999999995,25.471966311939,491.684722421548
965.299999999995,5.299999999995,25.426357311172,492.957180512125
965.349999999995,5.349999999995,25.380748310389,494.227358152666
965.399999999995,5.399999999995,25.335139309592,495.495255343164
965.449999999995,5.449999999995,25.289530308779,496.760872083625
965.499999999995,5.499999999995,25.243921307951,498.024208374042
965.549999999995,5.549999999995,25.198312307108,499.285264214418
965.599999999995,5.599999999995,25.152703306249,500.544039604753
965.649999999995,5.649999999995,25.107094305375,501.800534545043
965.699999999995,5.699999999995,25.061485304486,503.054749035291
965.749999999995,5.749999999995,25.015876303582,504.306683075492
965.799999999995,5.799999999995,24.970267302662,505.556336665646
965.849999999995,5.849999999995,24.924658301727,506.803709805758
965.899999999995,5.899999999995,24.879049300777,508.048802495819
965.949999999995,5.949999999995,24.833440299811,509.291614735836
965.999999999994,5.999999999994,24.787831298832,510.532146525775
966.044444444444,6.044444444444,24.747289964608,511.632926998435
966.049999999994,6.049999999994,24.743174824478,511.770400511601
966.099999999994,6.099999999994,24.706138563266,513.006633346294
966.149999999994,6.149999999994,24.669102302044,514.241014367925
966.199999999994,6.199999999994,24.632066040812,515.473543576498
966.249999999994,6.249999999994,24.595029779569,516.704220972007
966.299999999994,6.299999999994,24.557993518316,517.933046554456
966.349999999994,6.349999999994,24.520957257053,519.160020323839
966.399999999994,6.399999999994,24.483920995779,520.385142280158
966.449999999994,6.449999999994,24.446884734495,521.608412423417
966.499999999994,6.499999999994,24.409848473201,522.829830753608
966.549999999994,6.549999999994,24.372812211897,524.049397270737
966.599999999994,6.599999999994,24.335775950582,525.267111974798
966.649999999994,6.649999999994,24.298739689257,526.482974865793
966.699999999994,6.699999999994,24.261703427922,527.696985943724
966.749999999994,6.749999999994,24.224667166577,528.909145208586
966.799999999994,6.799999999994,24.187630905221,530.119452660382
966.849999999994,6.849999999994,24.150594643855,531.327908299108
966.899999999994,6.899999999994,24.113558382479,532.534512124765
966.949999999994,6.949999999994,24.076522121092,533.739264137356
966.999999999994,6.999999999994,24.039485859695,534.942164336875
967.044444444444,7.044444444444,24.006564738441,536.009854350301
967.049999999994,7.049999999994,24.003467463344,536.143215550729
967.099999999994,7.099999999994,23.975591987436,537.342692036997
967.149999999994,7.149999999994,23.947716511523,538.540774749470
967.199999999994,7.199999999994,23.919841035604,539.737463688150
967.249999999993,7.249999999993,23.891965559680,540.932758853007
967.299999999993,7.299999999993,23.864090083750,542.126660244094
967.349999999993,7.349999999993,23.836214607813,543.319167861382
967.399999999993,7.399999999993,23.808339131871,544.510281704876
967.449999999993,7.449999999993,23.780463655923,545.700001774570
967.499999999993,7.499999999993,23.752588179969,546.888328070466
967.549999999993,7.549999999993,23.724712704010,548.075260592567
967.599999999993,7.599999999993,23.696837228044,549.260799340867
967.649999999993,7.649999999993,23.668961752073,550.444944315372
967.699999999993,7.699999999993,23.641086276096,551.627695516075
967.749999999993,7.749999999993,23.613210800113,552.809052942979
967.799999999993,7.799999999993,23.585335324124,553.989016596086
967.849999999993,7.849999999993,23.557459848130,555.167586475392
967.899999999993,7.899999999993,23.529584372129,556.344762580900
967.949999999993,7.949999999993,23.501708896123,557.520544912605
967.999999999993,7.999999999993,23.473833420111,558.694933470510
968.044444444444,8.044444444444,23.449055219203,559.737664329317
968.049999999993,8.049999999993,23.446403065611,559.867929491065
968.099999999993,8.099999999993,23.422533683249,561.039652909786
968.149999999993,8.149999999993,23.398664300882,562.210182859390
968.199999999992,8.199999999992,23.374794918512,563.379519339850
968.249999999992,8.249999999992,23.350925536137,564.547662351218
968.299999999992,8.299999999992,23.327056153758,565.714611893465
968.349999999992,8.349999999992,23.303186771374,566.880367966592
968.399999999992,8.399999999992,23.279317388986,568.044930570602
968.449999999992,8.449999999992,23.255448006594,569.208299705491
968.499999999992,8.499999999992,23.231578624197,570.370475371262
968.549999999992,8.549999999992,23.207709241797,571.531457567911
968.599999999992,8.599999999992,23.183839859391,572.691246295440
968.649999999992,8.649999999992,23.159970476981,573.849841553851
968.699999999992,8.699999999992,23.136101094567,575.007243343138
968.749999999992,8.749999999992,23.112231712149,576.163451663308
968.799999999992,8.799999999992,23.088362329726,577.318466514354
968.849999999992,8.849999999992,23.064492947299,578.472287896278
968.899999999992,8.899999999992,23.040623564868,579.624915809084
968.949999999992,8.949999999992,23.016754182432,580.776350252765
968.999999999992,8.999999999992,22.992884799992,581.926591227327
969.044444444444,9.044444444444,22.971667571149,582.948025724637
969.049999999992,9.049999999992,22.969038058313,583.075638795656
969.099999999992,9.099999999992,22.945372442755,584.223499058182
969.149999999992,9.149999999992,22.921706827193,585.370176039932
969.199999999992,9.199999999992,22.898041211627,586.515669740901
969.249999999992,9.249999999992,22.874375596056,587.659980161095
969.299999999992,9.299999999992,22.850709980480,588.803107300507
969.349999999992,9.349999999992,22.827044364901,589.945051159141
969.399999999992,9.399999999992,22.803378749317,591.085811736998
969.449999999991,9.449999999991,22.779713133729,592.225389034050
969.499999999991,9.499999999991,22.756047518136,593.363783050348
969.549999999991,9.549999999991,22.732381902538,594.500993785864
969.599999999991,9.599999999991,22.708716286937,595.637021240602
969.649999999991,9.649999999991,22.685050671331,596.771865414558
969.699999999991,9.699999999991,22.661385055720,597.905526307733
969.749999999991,9.749999999991,22.637719440105,599.038003920130
969.799999999991,9.799999999991,22.614053824486,600.169298251744
969.849999999991,9.849999999991,22.590388208862,601.299409302579
969.899999999991,9.899999999991,22.566722593235,602.428337072631
969.949999999991,9.949999999991,22.543056977602,603.556081561900
969.999999999991,9.999999999991,22.519391361965,604.682642770391
970.044444444444,10.044444444444,22.498355259169,605.683037139942
970.049999999991,10.049999999991,22.496607813244,605.808023148283
970.099999999991,10.099999999991,22.480880799889,606.932460363613
970.149999999991,10.149999999991,22.465153786531,608.056111228272
970.199999999991,10.199999999991,22.449426773172,609.178975742264
970.249999999991,10.249999999991,22.433699759811,610.301053905590
970.299999999991,10.299999999991,22.417972746448,611.422345718246
970.349999999991,10.349999999991,22.402245733083,612.542851180235
970.399999999990,10.399999999990,22.386518719716,613.662570291531
970.449999999990,10.449999999990,22.370791706347,614.781503052185
970.499999999990,10.499999999990,22.355064692976,615.899649462167
970.549999999990,10.549999999990,22.339337679603,617.017009521480
970.599999999990,10.599999999990,22.323610666228,618.133583230127
970.649999999990,10.649999999990,22.307883652851,619.249370588103
970.699999999990,10.699999999990,22.292156639472,620.364371595413
970.749999999990,10.749999999990,22.276429626092,621.478586252051
970.799999999990,10.799999999990,22.260702612709,622.592014558020
970.849999999990,10.849999999990,22.244975599324,623.704656513322
970.899999999990,10.899999999990,22.229248585938,624.816512117953
970.949999999990,10.949999999990,22.213521572549,625.927581371917
970.999999999990,10.999999999990,22.197794559158,627.037864275208
971.044444444444,11.044444444444,22.183814991695,628.024122265440
971.049999999990,11.049999999990,22.182038535474,628.147360747246
971.099999999990,11.099999999990,22.166050429452,629.256062971371
971.149999999990,11.149999999990,22.150062323428,630.363965790192
971.199999999990,11.199999999990,22.134074217401,631.471069203714
971.249999999990,11.249999999990,22.118086111373,632.577373211933
971.299999999990,11.299999999990,22.102098005342,633.682877814849
971.349999999990,11.349999999990,22.086109899309,634.787583012467
971.399999999990,11.399999999990,22.070121793275,635.891488804781
971.449999999990,11.449999999990,22.054133687238,636.994595191795
971.499999999990,11.499999999990,22.038145581199,638.096902173505
971.549999999990,11.549999999990,22.022157475158,639.198409749913
971.599999999990,11.599999999990,22.006169369114,640.299117921021
971.649999999989,11.649999999989,21.990181263069,641.399026686802
971.699999999989,11.699999999989,21.974193157022,642.498136047306
971.749999999989,11.749999999989,21.958205050972,643.596446002505
971.799999999989,11.799999999989,21.942216944921,644.693956552404
971.849999999989,11.849999999989,21.926228838867,645.790667696998
971.899999999989,11.899999999989,21.910240732811,646.886579436289
971.949999999989,11.949999999989,21.894252626753,647.981691770279
971.999999999989,11.999999999989,21.878264520693,649.076004698964
972.044444444444,12.044444444444,21.864052870856,650.048056196786
972.049999999989,12.049999999989,21.862450605123,650.169518706211
972.099999999989,12.099999999989,21.848030213500,651.262280726676
972.149999999989,12.149999999989,21.833609821874,652.354321727559
972.199999999989,12.199999999989,21.819189430246,653.445641708864
972.249999999989,12.249999999989,21.804769038617,654.536240670584
972.299999999989,12.299999999989,21.790348646987,655.626118612726
972.349999999989,12.349999999989,21.775928255354,656.715275535284
972.399999999989,12.399999999989,21.761507863720,657.803711438259
972.449999999989,12.449999999989,21.747087472084,658.891426321656
972.499999999989,12.499999999989,21.732667080447,659.978420185468
972.549999999989,12.549999999989,21.718246688808,661.064693029701
972.599999999988,12.599999999988,21.703826297167,662.150244854327
972.649999999988,12.649999999988,21.689405905525,663.235075659396
972.699999999988,12.699999999988,21.674985513881,664.319185444880
972.749999999988,12.749999999988,21.660565122235,665.402574210782
972.799999999988,12.799999999988,21.646144730587,666.485241957104
972.849999999988,12.849999999988,21.631724338938,667.567188683841
972.899999999988,12.899999999988,21.617303947287,668.648414390999
972.949999999988,12.949999999988,21.602883555635,669.728919078571
972.999999999988,12.999999999988,21.588463163980,670.808702746560
973.044444444444,13.044444444444,21.575645038061,671.767905151301
973.049999999988,13.049999999988,21.574258215594,671.887765993423
973.099999999988,13.099999999988,21.561776813369,672.966166869146
973.149999999988,13.149999999988,21.549295411142,674.043943674760
973.199999999988,13.199999999988,21.536814008913,675.121096410260
973.249999999988,13.249999999988,21.524332606684,676.197625075649
973.299999999988,13.299999999988,21.511851204453,677.273529670929
973.349999999988,13.349999999988,21.499369802221,678.348810196095
973.399999999988,13.399999999988,21.486888399988,679.423466651152
973.449999999988,13.449999999988,21.474406997753,680.497499036094
973.499999999988,13.499999999988,21.461925595517,681.570907350925
973.549999999988,13.549999999988,21.449444193280,682.643691595647
973.599999999988,13.599999999988,21.436962791042,683.715851770254
973.649999999988,13.649999999988,21.424481388802,684.787387874751
973.699999999988,13.699999999988,21.411999986561,685.858299909135
973.749999999988,13.749999999988,21.399518584318,686.928587873405
973.799999999988,13.799999999988,21.387037182075,687.998251767567
973.849999999987,13.849999999987,21.374555779830,689.067291591592
973.899999999987,13.899999999987,21.362074377584,690.135707345528
973.949999999987,13.949999999987,21.349592975336,691.203499029350
973.999999999987,13.999999999987,21.337111573087,692.270666643063
974.044444444444,14.044444444444,21.326016993306,693.218736167028
974.049999999987,14.049999999987,21.324911699538,693.337210968684
974.099999999987,14.099999999987,21.314964055596,694.403207862561
974.149999999987,14.149999999987,21.305016411653,695.468707374244
974.199999999987,14.199999999987,21.295068767709,696.533709503727
974.249999999987,14.249999999987,21.285121123765,697.598214251015
974.299999999987,14.299999999987,21.275173479820,698.662221616104
974.349999999987,14.349999999987,21.265225835874,699.725731598995
974.399999999987,14.399999999987,21.255278191927,700.788744199692
974.449999999987,14.449999999987,21.245330547979,701.851259418188
974.499999999987,14.499999999987,21.235382904030,702.913277254490
974.549999999987,14.549999999987,21.225435260081,703.974797708592
974.599999999987,14.599999999987,21.215487616131,705.035820780496
974.649999999987,14.649999999987,21.205539972180,706.096346470205
974.699999999987,14.699999999987,21.195592328228,707.156374777715
974.749999999987,14.749999999987,21.185644684276,708.215905703029
974.799999999986,14.799999999986,21.175697040323,709.274939246121
974.849999999986,14.849999999986,21.165749396368,710.333475407040
974.899999999986,14.899999999986,21.155801752413,711.391514185758
974.949999999986,14.949999999986,21.145854108458,712.449055582279
974.999999999986,14.999999999986,21.135906464501,713.506099596604
975.044444444444,15.044444444444,21.127064114314,714.445276720865
975.049999999986,15.049999999986,21.126007454043,714.562646363823
975.099999999986,15.099999999986,21.116497511585,715.618708987965
975.149999999986,15.149999999986,21.106987569126,716.674296114982
975.199999999986,15.199999999986,21.097477626666,717.729407744875
975.249999999986,15.249999999986,21.087967684205,718.784043877649
975.299999999986,15.299999999986,21.078457741744,719.838204513296
975.349999999986,15.349999999986,21.068947799282,720.891889651823
975.399999999986,15.399999999986,21.059437856819,721.945099293225
975.449999999986,15.449999999986,21.049927914355,722.997833437503
975.499999999986,15.499999999986,21.040417971890,724.050092084661
