model,time_s,time_h,scheduled_head_cm,effective_positive_head_m,inflow_m3_s,outflow_m3_s,net_inflow_m3_s,cumulative_inflow_m3,cumulative_outflow_m3,cumulative_net_m3
drywell_12m,1209600.0,336.0,1200.0,12.0,0.004617163457381788,0.00010118841255467966,0.004515975044827108,5326.882262303766,3.1217988391264324,5323.7604634646395
drywell_12m,1231210.0,342.0027777777778,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1252840.0,348.0111111111111,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1274440.0,354.0111111111111,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1296350.0,360.09722222222223,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1317940.0,366.09444444444443,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1339540.0,372.09444444444443,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1361040.0,378.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1382640.0,384.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1404240.0,390.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1425840.0,396.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1447440.0,402.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1469040.0,408.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1490640.0,414.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1512240.0,420.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1533840.0,426.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1555440.0,432.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1577040.0,438.06666666666666,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1598550.0,444.0416666666667,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1620150.0,450.0416666666667,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1641750.0,456.0416666666667,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1663350.0,462.0416666666667,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1684950.0,468.0416666666667,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1706550.0,474.0416666666667,-25.0,0.0,0.0,0.0,0.0,5376.770713460776,4.215139636779746,5372.555573823996
drywell_12m,1728600.0,480.1666666666667,15.833333333337976,0.15833333333337976,0.0,7.773149342609294e-05,-7.773149342609294e-05,5376.770713460776,5.07212935180242,5371.698584108974
drywell_12m,1749620.0,486.00555555555553,1200.0,12.0,0.009609589262978748,0.0,0.009609589262978748,5477.767496614683,5.889087347710658,5471.878409266973
drywell_12m,1771310.0,492.03055555555557,1200.0,12.0,0.007310218097574047,0.0,0.007310218097574047,5661.262807439878,5.889087347710658,5655.373720092168
drywell_12m,1792820.0,498.00555555555553,1200.0,12.0,0.006680889540138441,0.0,0.006680889540138441,5811.737170083476,5.889087347710658,5805.848082735765
drywell_12m,1814530.0,504.0361111111111,1200.0,12.0,0.006323073020891537,0.0,0.006323073020891537,5952.895183683456,5.889087347710658,5947.0060963357455
drywell_12m,1836120.0,510.03333333333336,1200.0,12.0,0.006030327533514355,0.0,0.006030327533514355,6086.2501426682675,5.889087347710658,6080.361055320557
