# radius_m elevation_m xO2_liq TRUE-stagnant-O2-IC-2880h
2.29074861349000036e+00 1.62151554962666666e+00 3.25209680851681008e-10
3.98118041650666621e+00 1.62592561637666666e+00 3.26914699811457993e-10
1.34108792820333331e+01 1.63411257101666685e+00 3.26478645905426993e-10
6.48044324860333365e+00 1.63782912759333321e+00 3.27528224048132982e-10
4.76526520873333315e+00 1.64200489492000012e+00 3.27094635840249005e-10
7.46415796707999935e+00 1.64595206088666668e+00 3.27637098636334003e-10
5.58654221461999967e+00 1.64791229035333342e+00 3.27199451473794002e-10
1.54600420906333347e+00 1.65186228686333325e+00 3.24547544386808018e-10
4.95154880589666668e-01 1.67443689565333353e+00 3.24138493117204986e-10
1.84283024237000004e+00 1.67653294333666669e+00 3.24552228422842993e-10
8.50801149154666803e+00 1.67828136826333352e+00 3.27495058720449017e-10
7.34835091561666709e-01 1.69623198683666665e+00 3.24058418275810988e-10
2.14535600630666679e+00 1.69633681985333329e+00 3.24626952588375010e-10
2.46206467061333356e+00 1.69741595783333321e+00 3.24862253725915021e-10
2.92243124600999993e+00 1.69838430430999998e+00 3.25295464471596989e-10
2.83899480973666685e-01 1.70019711238333326e+00 3.23943488047505983e-10
5.63663758093333397e-02 1.70024524086333351e+00 3.23921233300669023e-10
9.58913060077333412e+00 1.71829995842000005e+00 3.27241566167968987e-10
9.75929131678666573e-01 1.72483383336999996e+00 3.23951122286163978e-10
1.48374038142000000e+01 1.72757936487333352e+00 3.25634684203724019e-10
3.93358329678333341e-01 1.73411836191000002e+00 3.23758134949450002e-10
3.57059724247333321e+00 1.73580990353999987e+00 3.25432735431137977e-10
6.13721372886666727e-01 1.75059257759666664e+00 3.23704541681198985e-10
4.35114388225666726e+00 1.75567156485999987e+00 3.25651191722827982e-10
5.15857684124333371e+00 1.77635662690666662e+00 3.25668970632702009e-10
1.63131463394999976e+01 1.77949015879333317e+00 3.25163755869098993e-10
8.45937008271666624e-01 1.77950742108666660e+00 3.23606280328686994e-10
6.01412253212333336e+00 1.78076113496999988e+00 3.25756938990606012e-10
1.23345979598000000e+00 1.78258170487666656e+00 3.23677165946942974e-10
6.95207044813000063e+00 1.78678810253666676e+00 3.25828478654353025e-10
1.07373398146666670e+01 1.78906048017666675e+00 3.26659036491284976e-10
2.20304082792000006e-01 1.79801770828666663e+00 3.23346635402906005e-10
1.15342371250333350e-01 1.79953728188333351e+00 3.23321966901282023e-10
1.52997051239000004e+00 1.81800750675666656e+00 3.23557390710131994e-10
7.96040692418999996e+00 1.81850316013333324e+00 3.25633796704729019e-10
1.08773417738966671e+00 1.83110649865333319e+00 3.23396086824153977e-10
1.82944909193999994e+00 1.84314469270333348e+00 3.23541564212891991e-10
3.94788250863999990e-01 1.85393752931000022e+00 3.23010180298201020e-10
9.01413826655666561e+00 1.85849332362666675e+00 3.25324561643001001e-10
2.13530836012666692e+00 1.86449951675999981e+00 3.23590681011675024e-10
2.46822655402666635e+00 1.87202855526333334e+00 3.23772458016319983e-10
6.02513863470666711e-01 1.87909254647333346e+00 3.22915194479621975e-10
2.87939021791000005e-01 1.88572974661666670e+00 3.22776295593744023e-10
1.36654270274666678e+00 1.88822515553666648e+00 3.23023953702527997e-10
5.89759954409999967e-02 1.89929204102999982e+00 3.22681779817327021e-10
1.19653963203999982e+01 1.91338168172666667e+00 3.25592781281192999e-10
1.01129757327399989e+01 1.91398799426999999e+00 3.24824000246384022e-10
1.67122886432999995e+00 1.91485031650333326e+00 3.22968648024452976e-10
4.85377292359333357e-01 1.92275603192999989e+00 3.22574565789405002e-10
8.32955907508666660e-01 1.92326491938333333e+00 3.22708264534416988e-10
2.87811359610666662e+00 1.92966724872000017e+00 3.23892246541001010e-10
1.97406320272333358e+00 1.93956642421333325e+00 3.22961500178793023e-10
1.05185657327966675e+00 1.95057079683666679e+00 3.22626354928707989e-10
2.28686285072333328e+00 1.96429084396333309e+00 3.23000417845501989e-10
7.10646481382666728e-01 1.96848945400999997e+00 3.22352995794420984e-10
3.51879462453333325e+00 1.97241066046999980e+00 3.24368122806782004e-10
9.27070426805666759e-01 1.98805562985000006e+00 3.22309315036757007e-10
2.51515014843666673e-01 1.99630718131666662e+00 3.22061001559079976e-10
1.78105690869666660e+01 2.00095831848333328e+00 3.23955449476558023e-10
1.88223993367666651e+01 2.00154751210333348e+00 3.23941291884520020e-10
4.31021784002000086e+00 2.00378192211333328e+00 3.24518394737285026e-10
2.64016647755666689e+00 2.00697042445666662e+00 3.23071349251149016e-10
1.27513700035333327e-01 2.00834990213333331e+00 3.21946826575297008e-10
1.12867915142666675e+01 2.02729259213333313e+00 3.23555762367336992e-10
5.12590518724333410e+00 2.03180902445333311e+00 3.24505104322147987e-10
1.33011263920666654e+01 2.03487292458333302e+00 3.24559111877646978e-10
4.69713563283999991e-01 2.04136556171333305e+00 3.21784692629013981e-10
5.99125747619333282e+00 2.05524793294999997e+00 3.24478111117659982e-10
1.35167005949666663e+00 2.05613484752000009e+00 3.21869566992214018e-10
1.08513776716333332e+00 2.06585450056666664e+00 3.21634762841035010e-10
3.14458364382666611e+00 2.08022145120666657e+00 3.22709545184103009e-10
6.91452238035333266e+00 2.08183930739333345e+00 3.24418812751829023e-10
1.65616688029333337e+00 2.08215895474333346e+00 3.21806765912841018e-10
3.42700514841333348e-01 2.08312449379333309e+00 3.21437379539068018e-10
6.87745480403333276e-01 2.08521557413333358e+00 3.21542962697904018e-10
9.60351620689333330e-01 2.10333933357999969e+00 3.21323379458369006e-10
1.95832249949000015e+00 2.10863687138666656e+00 3.21766949274381994e-10
6.85377045943333374e-02 2.10905786111333349e+00 3.21229068027559012e-10
3.88845175632999984e+00 2.11063673056000001e+00 3.22788999799720983e-10
5.63949133415999948e-01 2.11442819638000001e+00 3.21234472832003006e-10
1.19859851644999993e+00 2.13156262231000015e+00 3.21206399649112993e-10
7.91050939241666651e+00 2.13171201238999997e+00 3.24092177578027995e-10
2.26762692076333350e+00 2.13759436708333306e+00 3.21737378445659986e-10
4.69166751249666714e+00 2.14556764971999980e+00 3.22740536384353983e-10
1.50003588510333330e+00 2.15322583698000036e+00 3.21183119675985975e-10
1.25559293554666667e+01 2.16647014900333312e+00 3.22066954279956013e-10
5.53100550469000041e+00 2.17785148587999977e+00 3.22550052781894016e-10
1.79864640467000014e+00 2.17952377811666631e+00 3.21125607213262992e-10
8.95388717167666570e+00 2.18559880391333339e+00 3.23655362793113019e-10
1.47316087417333339e+01 2.19152224724666667e+00 3.23240373052039007e-10
7.57519458760333442e-01 2.19353272901666640e+00 3.20676190237298998e-10
2.59003523391999968e+00 2.20052131835666698e+00 3.21522731249850006e-10
8.90423946866666705e-01 2.20320424662666658e+00 3.20576424216721989e-10
3.28413823326000054e-01 2.20517791127666696e+00 3.20558031207818980e-10
2.10033172693333325e+00 2.20687348705333308e+00 3.21070541646099020e-10
6.42003012489666691e+00 2.20736713043000021e+00 3.22318818732735981e-10
1.17112327180000017e-01 2.21010715661333323e+00 3.20435988851829010e-10
1.62898236686333320e+01 2.21109676363666674e+00 3.22921422705839021e-10
1.00063875743633321e+01 2.22523326426999990e+00 3.23147218652848990e-10
5.53326072338000019e-01 2.22844070850666665e+00 3.20411990112233010e-10
2.39885938042999980e+00 2.23888297228333322e+00 3.20988163590371987e-10
2.26826950473000027e-01 2.25345118661333332e+00 3.20121782255126990e-10
7.37671236752999970e+00 2.25421211799999988e+00 3.21926896587799001e-10
4.44803810690666712e-01 2.27743149132333356e+00 3.19966032757172975e-10
6.68489308293333306e-01 2.28461410558333311e+00 3.19905203243154019e-10
1.20075728887666666e+00 2.29592975195666638e+00 3.19942143496750016e-10
4.85746225856666658e-02 2.30104929550999993e+00 3.19703346909708989e-10
3.11505510601999980e+00 2.31754948686666618e+00 3.21209896081228994e-10
9.46815098267999922e-01 2.31763482190333336e+00 3.19697544816449000e-10
8.39786286489333200e+00 2.31859570080666666e+00 3.21273087624760984e-10
1.48602707520999999e+00 2.31995133368666684e+00 3.19880132848155984e-10
1.39445434066333345e+01 2.33753269718999990e+00 3.20351430658143975e-10
1.78179515306666669e+00 2.34641554200999991e+00 3.19805414150400003e-10
3.84421983035333303e+00 2.35361329350333293e+00 3.21481729672262990e-10
9.42229134751666741e+00 2.35665070870666682e+00 3.20963372152302980e-10
2.67361298891333377e+00 2.35732144750333328e+00 3.20109025608572021e-10
1.08239312820066669e+00 2.35913109921333364e+00 3.19346022566520006e-10
2.08089621488666676e+00 2.37452402691666675e+00 3.19718836249137012e-10
2.22228873829666690e-01 2.38095934662000053e+00 3.19107802178076019e-10
1.33982002202999984e+00 2.38722747387333323e+00 3.19244240277354996e-10
1.71938145450333302e+01 2.39449232777666676e+00 3.18720235203239025e-10
4.37097864044333317e-01 2.40003487960333350e+00 3.19009413621105994e-10
6.67269979193333307e-01 2.40046992885333355e+00 3.18977797276652993e-10
4.64011556387666690e+00 2.40112009758333356e+00 3.21278228008517000e-10
2.37320598743666666e+00 2.40325918733666688e+00 3.19618075654671977e-10
1.12514250536666680e-01 2.40428198328666687e+00 3.18903780224606978e-10
1.62530681879666683e+00 2.41577621534333309e+00 3.19128106674408980e-10
1.11017653657333337e+01 2.41992758850333312e+00 3.20994626133100976e-10
8.76520509435999906e-01 2.42465488091333325e+00 3.18693746900775018e-10
2.85800083496333324e+00 2.42712441466666640e+00 3.19651193045667026e-10
1.55044370887333329e+01 2.44013545480666671e+00 3.18284614829130018e-10
