absolute_time_h,gross_injection_rate_m3_h,cycle_cumulative_injection_m3
484.750000000001,40.200226437,334.825216119
484.800000000001,40.037267712,336.831153473
484.850000000001,39.832554487,338.827899028
484.900000000001,39.585181017,340.813342415
484.950000000001,39.294241302,342.785327973
485.000000000000,38.958829090,344.741654733
485.000000000001,38.958829090,344.741654733
485.050000000001,38.973060417,346.689951971
485.100000000001,38.987291592,348.638960771
485.150000000001,39.001522615,350.588681126
485.200000000001,39.015753485,352.539113028
485.250000000001,39.029984203,354.490256471
485.300000000001,39.044214769,356.442111445
485.350000000001,39.058445183,358.394677944
485.400000000001,39.072675445,360.347955960
485.450000000001,39.086905554,362.301945484
485.500000000001,39.101135512,364.256646511
485.550000000001,39.115365317,366.212059032
485.600000000001,39.129594970,368.168183039
485.650000000001,39.143824471,370.125018525
485.700000000001,39.158053820,372.082565482
485.750000000001,39.172283016,374.040823903
485.800000000001,39.186512060,375.999793780
485.850000000001,39.200740953,377.959475105
485.900000000001,39.214969693,379.919867872
485.950000000001,39.229198280,381.880972071
486.000000000001,39.243426716,383.842787696
486.002777777800,39.244217180,383.951798313
486.050000000001,39.254860828,385.805248765
486.100000000001,39.266130567,387.768273550
486.150000000001,39.277400298,389.731861822
486.200000000001,39.288670023,391.696013580
486.250000000001,39.299939741,393.660728824
486.300000000001,39.311209452,395.626007554
486.350000000001,39.322479156,397.591849769
486.400000000001,39.333748853,399.558255469
486.450000000001,39.345018543,401.525224654
486.500000000002,39.356288226,403.492757323
486.550000000002,39.367557903,405.460853476
486.600000000002,39.378827572,407.429513113
486.650000000002,39.390097235,409.398736234
486.700000000002,39.401366891,411.368522837
486.750000000002,39.412636540,413.338872922
486.800000000002,39.423906182,415.309786491
486.850000000002,39.435175817,417.281263541
486.900000000002,39.446445446,419.253304072
486.950000000002,39.457715067,421.225908085
487.000000000002,39.468984682,423.199075579
487.016666666700,39.472741218,423.856923296
487.050000000002,39.470365797,425.172641745
487.100000000002,39.466802666,427.146070956
487.150000000002,39.463239533,429.119322011
487.200000000002,39.459676400,431.092394910
487.250000000002,39.456113267,433.065289651
487.300000000002,39.452550133,435.038006236
487.350000000002,39.448986999,437.010544665
487.400000000002,39.445423864,438.982904936
487.450000000002,39.441860728,440.955087051
487.500000000002,39.438297592,442.927091009
487.550000000002,39.434734455,444.898916810
487.600000000002,39.431171318,446.870564454
487.650000000002,39.427608181,448.842033942
487.700000000002,39.424045042,450.813325273
487.750000000002,39.420481904,452.784438446
487.800000000002,39.416918764,454.755373463
487.850000000002,39.413355625,456.726130323
487.900000000002,39.409792484,458.696709025
487.950000000002,39.406229343,460.667109571
488.000000000002,39.402666202,462.637331960
488.027777777800,39.400686679,463.731822973
488.050000000002,39.394791386,464.607328284
488.100000000002,39.381526979,466.576736243
488.150000000002,39.368262572,468.545480982
488.200000000002,39.354998164,470.513562500
488.250000000002,39.341733756,472.480980798
488.300000000002,39.328469348,474.447735876
488.350000000002,39.315204940,476.413827733
488.400000000002,39.301940532,478.379256370
488.450000000002,39.288676124,480.344021786
488.500000000002,39.275411716,482.308123982
488.550000000002,39.262147308,484.271562958
488.600000000002,39.248882899,486.234338713
488.650000000002,39.235618490,488.196451248
488.700000000002,39.222354082,490.157900562
488.750000000002,39.209089673,492.118686656
488.800000000002,39.195825264,494.078809529
488.850000000002,39.182560855,496.038269182
488.900000000002,39.169296446,497.997065615
488.950000000002,39.156032037,499.955198827
489.000000000002,39.142767628,501.912668818
489.002777777800,39.142030716,502.021397706
489.050000000002,39.137754990,503.869670423
489.100000000002,39.133227751,505.826444992
489.150000000002,39.128700512,507.782993198
489.200000000002,39.124173273,509.739315043
489.250000000002,39.119646034,511.695410525
489.300000000002,39.115118796,513.651279646
489.350000000002,39.110591557,515.606922405
489.400000000002,39.106064318,517.562338802
489.450000000002,39.101537079,519.517528837
489.500000000002,39.097009840,521.472492510
489.550000000002,39.092482601,523.427229821
489.600000000002,39.087955362,525.381740770
489.650000000002,39.083428123,527.336025357
489.700000000002,39.078900884,529.290083582
489.750000000002,39.074373645,531.243915445
489.800000000002,39.069846406,533.197520947
489.850000000002,39.065319167,535.150900086
489.900000000002,39.060791928,537.104052863
489.950000000002,39.056264689,539.056979279
490.000000000002,39.051737450,541.009679332
490.047222222200,39.047461725,542.853688201
490.050000000002,39.047398832,542.962153286
490.100000000002,39.046266765,544.914494926
490.150000000002,39.045134698,546.866779962
490.200000000002,39.044002631,548.819008396
490.250000000002,39.042870563,550.771180225
490.300000000002,39.041738496,552.723295452
490.350000000002,39.040606429,554.675354075
490.400000000002,39.039474362,556.627356095
490.450000000002,39.038342294,558.579301511
490.500000000002,39.037210227,560.531190324
490.550000000002,39.036078160,562.483022534
490.600000000002,39.034946092,564.434798140
490.650000000002,39.033814025,566.386517143
490.700000000002,39.032681958,568.338179543
490.750000000002,39.031549890,570.289785339
490.800000000002,39.030417823,572.241334532
490.850000000002,39.029285755,574.192827121
490.900000000002,39.028153688,576.144263107
490.950000000002,39.027021620,578.095642490
491.000000000002,39.025889553,580.046965269
491.011111111100,39.025637982,580.480584866
491.050000000002,39.022855239,581.998194457
491.100000000002,39.019277427,583.949247774
491.150000000003,39.015699615,585.900122200
491.200000000003,39.012121802,587.850817735
491.250000000003,39.008543990,589.801334380
491.300000000003,39.004966178,591.751672134
491.350000000003,39.001388365,593.701830998
491.400000000003,38.997810553,595.651810971
491.450000000003,38.994232741,597.601612053
491.500000000003,38.990654929,599.551234245
491.550000000003,38.987077116,601.500677546
491.600000000003,38.983499304,603.449941957
491.650000000003,38.979921492,605.399027476
491.700000000003,38.976343679,607.347934106
491.750000000003,38.972765867,609.296661844
491.800000000003,38.969188055,611.245210692
491.850000000003,38.965610242,613.193580650
491.900000000003,38.962032430,615.141771717
491.950000000003,38.958454618,617.089783893
492.000000000003,38.954876805,619.037617178
492.050000000003,38.951298993,620.985271573
492.069444444400,38.949907621,621.742644414
492.100000000003,38.947768282,622.932747797
492.150000000003,38.944267545,624.880048693
492.200000000003,38.940766808,626.827174552
492.250000000003,38.937266071,628.774125374
492.300000000003,38.933765333,630.720901159
492.350000000003,38.930264596,632.667501907
492.400000000003,38.926763859,634.613927618
492.450000000003,38.923263122,636.560178293
492.500000000003,38.919762385,638.506253931
492.550000000003,38.916261648,640.452154531
492.600000000003,38.912760911,642.397880095
492.650000000003,38.909260173,644.343430622
492.700000000003,38.905759436,646.288806113
492.750000000003,38.902258699,648.234006566
492.800000000003,38.898757962,650.179031983
492.850000000003,38.895257225,652.123882362
492.900000000003,38.891756488,654.068557705
492.950000000003,38.888255750,656.013058011
493.000000000003,38.884755013,657.957383280
493.011111111100,38.883977072,658.389431791
493.050000000003,38.880601051,659.901520811
493.100000000003,38.876260452,661.845442348
493.150000000003,38.871919854,663.789146856
493.200000000003,38.867579255,665.732634334
493.250000000003,38.863238657,667.675904782
493.300000000003,38.858898058,669.618958199
493.350000000003,38.854557460,671.561794587
493.400000000003,38.850216861,673.504413945
493.450000000003,38.845876263,675.446816273
493.500000000003,38.841535664,677.389001572
493.550000000003,38.837195066,679.330969840
493.600000000003,38.832854467,681.272721078
493.650000000003,38.828513869,683.214255287
493.700000000003,38.824173270,685.155572465
493.750000000003,38.819832672,687.096672614
493.800000000003,38.815492073,689.037555732
493.850000000003,38.811151475,690.978221821
493.900000000003,38.806810876,692.918670880
493.950000000003,38.802470278,694.858902909
494.000000000003,38.798129679,696.798917908
494.050000000003,38.793789081,698.738715877
494.091666666700,38.790171915,700.355048398
494.100000000003,38.789264721,700.678296050
494.150000000003,38.783821553,702.617623207
494.200000000003,38.778378385,704.556678205
494.250000000003,38.772935217,706.495461045
494.300000000003,38.767492050,708.433971727
494.350000000003,38.762048882,710.372210250
494.400000000003,38.756605714,712.310176615
494.450000000003,38.751162546,714.247870822
494.500000000003,38.745719378,716.185292870
494.550000000003,38.740276211,718.122442760
494.600000000003,38.734833043,720.059320491
494.650000000003,38.729389875,721.995926064
494.700000000003,38.723946707,723.932259478
494.750000000003,38.718503539,725.868320735
494.800000000003,38.713060372,727.804109832
494.850000000003,38.707617204,729.739626772
494.900000000003,38.702174036,731.674871553
494.950000000003,38.696730868,733.609844175
495.000000000003,38.691287701,735.544544640
495.050000000003,38.685844533,737.478972945
495.075000000000,38.683122949,738.446085039
495.100000000003,38.680751568,739.413133470
495.150000000003,38.676008807,741.347052480
495.200000000003,38.671266045,743.280734351
495.250000000003,38.666523284,745.214179084
495.300000000004,38.661780522,747.147386679
495.350000000004,38.657037760,749.080357136
495.400000000004,38.652294999,751.013090455
495.450000000004,38.647552237,752.945586636
495.500000000004,38.642809476,754.877845679
495.550000000004,38.638066714,756.809867584
495.600000000004,38.633323953,758.741652351
495.650000000004,38.628581191,760.673199979
495.700000000004,38.623838429,762.604510470
495.750000000004,38.619095668,764.535583822
495.800000000004,38.614352906,766.466420036
495.850000000004,38.609610145,768.397019113
495.900000000004,38.604867383,770.327381051
495.950000000004,38.600124622,772.257505851
496.000000000004,38.595381860,774.187393513
496.050000000004,38.590639098,776.117044037
496.061111111100,38.589585151,776.545823060
496.100000000004,38.587974056,778.046497823
496.150000000004,38.585902647,779.975844741
496.200000000004,38.583831239,781.905088088
496.250000000004,38.581759831,783.834227865
496.300000000004,38.579688422,785.763264071
496.350000000004,38.577617014,787.692196707
496.400000000004,38.575545605,789.621025772
496.450000000004,38.573474197,791.549751267
496.500000000004,38.571402788,793.478373192
496.550000000004,38.569331380,795.406891546
496.600000000004,38.567259971,797.335306330
496.650000000004,38.565188563,799.263617543
496.700000000004,38.563117154,801.191825186
496.750000000004,38.561045746,803.119929259
496.800000000004,38.558974337,805.047929761
496.850000000004,38.556902929,806.975826692
496.900000000004,38.554831520,808.903620053
496.950000000004,38.552760112,810.831309844
497.000000000004,38.550688703,812.758896065
497.050000000004,38.548617295,814.686378715
497.061111111100,38.548156982,815.114694127
497.100000000004,38.546319608,816.613753394
497.150000000004,38.543957271,818.541010316
497.200000000004,38.541594934,820.468149121
497.250000000004,38.539232597,822.395169810
497.300000000004,38.536870259,824.322072381
497.350000000004,38.534507922,826.248856836
497.400000000004,38.532145585,828.175523173
497.450000000004,38.529783248,830.102071394
497.500000000004,38.527420910,832.028501498
497.550000000004,38.525058573,833.954813485
497.600000000004,38.522696236,835.881007355
497.650000000004,38.520333899,837.807083109
497.700000000004,38.517971561,839.733040745
497.750000000004,38.515609224,841.658880265
497.800000000004,38.513246887,843.584601668
497.850000000004,38.510884550,845.510204954
497.900000000004,38.508522213,847.435690123
497.950000000004,38.506159875,849.361057175
498.000000000004,38.503797538,851.286306110
498.050000000004,38.501435201,853.211436929
498.061111111100,38.500910237,853.639227736
498.100000000004,38.499099984,855.136450158
498.150000000004,38.496772515,857.061346970
498.200000000004,38.494445046,858.986127409
498.250000000004,38.492117577,860.910791475
498.300000000004,38.489790109,862.835339167
498.350000000004,38.487462640,864.759770485
498.400000000004,38.485135171,866.684085431
498.450000000004,38.482807703,868.608284003
498.500000000004,38.480480234,870.532366201
498.550000000004,38.478152765,872.456332026
498.600000000004,38.475825297,874.380181478
498.650000000004,38.473497828,876.303914556
498.700000000004,38.471170359,878.227531260
498.750000000004,38.468842891,880.151031592
498.800000000004,38.466515422,882.074415549
498.850000000004,38.464187953,883.997683134
498.900000000004,38.461860485,885.920834345
498.950000000004,38.459533016,887.843869182
499.000000000004,38.457205547,889.766787646
499.050000000004,38.454878079,891.689589737
499.061111111100,38.454360863,892.116863286
499.100000000004,38.452218347,893.612268994
499.150000000004,38.449463683,895.534811044
499.200000000004,38.446709019,897.457215362
499.250000000004,38.443954355,899.379481946
499.300000000004,38.441199691,901.301610797
499.350000000004,38.438445027,903.223601915
499.400000000004,38.435690363,905.145455300
499.450000000004,38.432935699,907.067170952
499.500000000004,38.430181035,908.988748870
499.550000000004,38.427426371,910.910189055
499.600000000004,38.424671707,912.831491507
499.650000000004,38.421917043,914.752656226
499.700000000004,38.419162379,916.673683211
499.750000000004,38.416407715,918.594572464
499.800000000004,38.413653051,920.515323983
499.850000000004,38.410898387,922.435937769
499.900000000004,38.408143723,924.356413821
499.950000000005,38.405389059,926.276752141
500.000000000005,38.402634395,928.196952727
500.050000000005,38.399879731,930.117015581
500.061111111100,38.399267583,930.543677509
500.100000000005,38.397560254,932.036949162
500.150000000005,38.395365115,933.956772297
500.200000000005,38.393169977,935.876485674
500.250000000005,38.390974839,937.796089294
500.300000000005,38.388779701,939.715583158
500.350000000005,38.386584563,941.634967264
500.400000000005,38.384389424,943.554241614
500.450000000005,38.382194286,945.473406207
500.500000000005,38.379999148,947.392461043
500.550000000005,38.377804010,949.311406122
500.600000000005,38.375608872,951.230241444
500.650000000005,38.373413733,953.148967009
500.700000000005,38.371218595,955.067582817
500.750000000005,38.369023457,956.986088868
500.800000000005,38.366828319,958.904485163
500.850000000005,38.364633180,960.822771700
500.900000000005,38.362438042,962.740948481
500.950000000005,38.360242904,964.659015504
501.000000000005,38.358047766,966.576972771
501.050000000005,38.355852628,968.494820281
501.061111111100,38.355364819,968.920993711
501.100000000005,38.352491056,970.412535353
501.150000000005,38.348796217,972.330067535
501.200000000005,38.345101378,974.247414975
501.250000000005,38.341406539,976.164577673
501.300000000005,38.337711700,978.081555629
501.350000000005,38.334016862,979.998348843
501.400000000005,38.330322023,981.914957315
501.450000000005,38.326627184,983.831381045
501.500000000005,38.322932345,985.747620033
501.550000000005,38.319237506,987.663674280
501.600000000005,38.315542667,989.579543784
501.650000000005,38.311847829,991.495228546
501.700000000005,38.308152990,993.410728567
501.750000000005,38.304458151,995.326043845
501.800000000005,38.300763312,997.241174382
501.850000000005,38.297068473,999.156120177
501.900000000005,38.293373635,1001.070881229
501.950000000005,38.289678796,1002.985457540
502.000000000005,38.285983957,1004.899849109
502.050000000005,38.282289118,1006.814055936
502.061111111100,38.281468043,1007.239410142
502.100000000005,38.278871925,1008.728083419
502.150000000005,38.275534058,1010.641943569
502.200000000005,38.272196192,1012.555636825
502.250000000005,38.268858325,1014.469163188
502.300000000005,38.265520459,1016.382522658
502.350000000005,38.262182593,1018.295715234
502.400000000005,38.258844726,1020.208740917
502.450000000005,38.255506860,1022.121599707
502.500000000005,38.252168994,1024.034291603
502.550000000005,38.248831127,1025.946816606
502.600000000005,38.245493261,1027.859174716
502.650000000005,38.242155394,1029.771365932
502.700000000005,38.238817528,1031.683390255
502.750000000005,38.235479662,1033.595247685
502.800000000005,38.232141795,1035.506938221
502.850000000005,38.228803929,1037.418461864
502.900000000005,38.225466062,1039.329818614
502.950000000005,38.222128196,1041.241008471
503.000000000005,38.218790330,1043.152031434
503.050000000005,38.215452463,1045.062887504
503.061111111100,38.214710715,1045.487499521
503.100000000005,38.212040980,1046.973575249
503.150000000005,38.208608463,1048.884091485
503.200000000005,38.205175945,1050.794436095
503.250000000005,38.201743428,1052.704609079
503.300000000005,38.198310911,1054.614610438
503.350000000005,38.194878394,1056.524440170
503.400000000005,38.191445877,1058.434098277
503.450000000005,38.188013360,1060.343584758
503.500000000005,38.184580842,1062.252899613
503.550000000005,38.181148325,1064.162042842
503.600000000005,38.177715808,1066.071014446
503.650000000005,38.174283291,1067.979814423
503.700000000005,38.170850774,1069.888442775
503.750000000005,38.167418257,1071.796899501
503.800000000005,38.163985740,1073.705184601
503.850000000005,38.160553222,1075.613298075
503.900000000005,38.157120705,1077.521239923
503.950000000005,38.153688188,1079.429010145
504.000000000005,38.150255671,1081.336608742
504.050000000005,38.146823154,1083.244035712
504.061111111100,38.146060372,1083.667885065
504.100000000006,38.144016437,1085.151303225
504.150000000006,38.141388521,1087.058438349
504.200000000006,38.138760605,1088.965442077
504.250000000006,38.136132689,1090.872314410
504.300000000006,38.133504773,1092.779055346
504.350000000006,38.130876856,1094.685664887
504.400000000006,38.128248940,1096.592143032
504.450000000006,38.125621024,1098.498489781
504.500000000006,38.122993108,1100.404705134
504.550000000006,38.120365192,1102.310789092
504.600000000006,38.117737275,1104.216741654
504.650000000006,38.115109359,1106.122562819
504.700000000006,38.112481443,1108.028252590
504.750000000006,38.109853527,1109.933810964
504.800000000006,38.107225611,1111.839237942
504.850000000006,38.104597694,1113.744533525
504.900000000006,38.101969778,1115.649697712
504.950000000006,38.099341862,1117.554730503
505.000000000006,38.096713946,1119.459631898
505.050000000006,38.094086030,1121.364401897
505.061111111100,38.093502048,1121.787666275
505.100000000006,38.092594637,1123.269062600
505.150000000006,38.091427966,1125.173663165
505.200000000006,38.090261295,1127.078205396
505.250000000006,38.089094623,1128.982689294
505.300000000006,38.087927952,1130.887114859
505.350000000006,38.086761281,1132.791482090
505.400000000006,38.085594610,1134.695790987
505.450000000006,38.084427938,1136.600041551
505.500000000006,38.083261267,1138.504233781
505.550000000006,38.082094596,1140.408367677
505.600000000006,38.080927924,1142.312443240
505.650000000006,38.079761253,1144.216460470
505.700000000006,38.078594582,1146.120419366
505.750000000006,38.077427910,1148.024319928
505.800000000006,38.076261239,1149.928162157
505.850000000006,38.075094568,1151.831946052
505.900000000006,38.073927897,1153.735671613
505.950000000006,38.072761225,1155.639338841
506.000000000006,38.071594554,1157.542947736
506.050000000006,38.070427883,1159.446498297
506.061111111100,38.070168622,1159.869501610
506.100000000006,38.068951946,1161.349984511
506.150000000006,38.067387649,1163.253393001
506.200000000006,38.065823351,1165.156723276
506.250000000006,38.064259053,1167.059975336
506.300000000006,38.062694756,1168.963149181
506.350000000006,38.061130458,1170.866244811
506.400000000006,38.059566160,1172.769262227
506.450000000006,38.058001863,1174.672201427
506.500000000006,38.056437565,1176.575062413
506.550000000006,38.054873267,1178.477845184
506.600000000006,38.053308969,1180.380549740
506.650000000006,38.051744672,1182.283176081
506.700000000006,38.050180374,1184.185724207
506.750000000006,38.048616076,1186.088194118
506.800000000006,38.047051779,1187.990585815
506.850000000006,38.045487481,1189.892899296
506.900000000006,38.043923183,1191.795134563
506.950000000006,38.042358885,1193.697291614
507.000000000006,38.040794588,1195.599370451
507.050000000006,38.039230290,1197.501371073
507.061111111100,38.038882668,1197.924027256
507.100000000006,38.037998988,1199.403299955
507.150000000006,38.036862828,1201.305171501
507.200000000006,38.035726668,1203.206986238
507.250000000006,38.034590508,1205.108744167
507.300000000006,38.033454348,1207.010445289
507.350000000006,38.032318188,1208.912089602
507.400000000006,38.031182028,1210.813677108
507.450000000006,38.030045868,1212.715207805
507.500000000006,38.028909708,1214.616681694
507.550000000006,38.027773548,1216.518098776
507.600000000006,38.026637388,1218.419459049
507.650000000006,38.025501228,1220.320762514
507.700000000006,38.024365067,1222.222009172
507.750000000006,38.023228907,1224.123199021
507.800000000006,38.022092747,1226.024332063
507.850000000006,38.020956587,1227.925408296
507.900000000006,38.019820427,1229.826427721
507.950000000006,38.018684267,1231.727390339
508.000000000006,38.017548107,1233.628296148
508.050000000006,38.016411947,1235.529145149
508.061111111100,38.016159467,1235.951548323
508.100000000006,38.015018458,1237.429932339
508.150000000006,38.013551447,1239.330646587
508.200000000006,38.012084435,1241.231287484
508.250000000006,38.010617423,1243.131855030
508.300000000006,38.009150412,1245.032349226
508.350000000006,38.007683400,1246.932770071
508.400000000006,38.006216389,1248.833117566
508.450000000006,38.004749377,1250.733391710
508.500000000006,38.003282366,1252.633592504
508.550000000006,38.001815354,1254.533719947
508.600000000006,38.000348343,1256.433774039
508.650000000006,37.998881331,1258.333754781
508.700000000006,37.997414320,1260.233662172
508.750000000007,37.995947308,1262.133496213
508.800000000007,37.994480297,1264.033256903
508.850000000007,37.993013285,1265.932944243
508.900000000007,37.991546274,1267.832558232
508.950000000007,37.990079262,1269.732098870
509.000000000007,37.988612251,1271.631566158
509.050000000007,37.987145239,1273.530960095
509.061111111100,37.986819237,1273.953037675
509.100000000007,37.985750676,1275.430282091
509.150000000007,37.984376813,1277.329535278
509.200000000007,37.983002950,1279.228719772
509.250000000007,37.981629086,1281.127835573
509.300000000007,37.980255223,1283.026882681
509.350000000007,37.978881360,1284.925861095
509.400000000007,37.977507496,1286.824770817
509.450000000007,37.976133633,1288.723611845
509.500000000007,37.974759770,1290.622384180
509.550000000007,37.973385906,1292.521087822
509.600000000007,37.972012043,1294.419722771
509.650000000007,37.970638180,1296.318289026
509.700000000007,37.969264316,1298.216786588
509.750000000007,37.967890453,1300.115215458
509.800000000007,37.966516590,1302.013575634
509.850000000007,37.965142726,1303.911867117
509.900000000007,37.963768863,1305.810089906
509.950000000007,37.962395000,1307.708244003
510.000000000007,37.961021136,1309.606329406
510.050000000007,37.959647273,1311.504346117
510.061111111100,37.959341970,1311.926118278
510.100000000007,37.958900234,1313.402306322
510.150000000007,37.958332287,1315.300237135
510.200000000007,37.957764340,1317.198139551
510.250000000007,37.957196393,1319.096013569
510.300000000007,37.956628447,1320.993859190
510.350000000007,37.956060500,1322.891676414
510.400000000007,37.955492553,1324.789465240
510.450000000007,37.954924606,1326.687225669
510.500000000007,37.954356660,1328.584957701
510.550000000007,37.953788713,1330.482661335
510.600000000007,37.953220766,1332.380336572
510.650000000007,37.952652819,1334.277983411
510.700000000007,37.952084873,1336.175601854
510.750000000007,37.951516926,1338.073191899
510.800000000007,37.950948979,1339.970753546
510.850000000007,37.950381032,1341.868286797
510.900000000007,37.949813085,1343.765791650
510.950000000007,37.949245139,1345.663268105
511.000000000007,37.948677192,1347.560716163
511.050000000007,37.948109245,1349.458135824
511.061111111100,37.947983035,1349.879780781
511.100000000007,37.947768093,1351.355531498
511.150000000007,37.947491738,1353.252912994
511.200000000007,37.947215384,1355.150280672
511.250000000007,37.946939030,1357.047634532
511.300000000007,37.946662676,1358.944974575
511.350000000007,37.946386322,1360.842300800
511.400000000007,37.946109967,1362.739613207
511.450000000007,37.945833613,1364.636911796
511.500000000007,37.945557259,1366.534196568
511.550000000007,37.945280905,1368.431467522
511.600000000007,37.945004551,1370.328724659
511.650000000007,37.944728197,1372.225967977
511.700000000007,37.944451842,1374.123197478
511.750000000007,37.944175488,1376.020413162
511.800000000007,37.943899134,1377.917615027
511.850000000007,37.943622780,1379.814803075
511.900000000007,37.943346426,1381.711977305
511.950000000007,37.943070071,1383.609137718
512.000000000007,37.942793717,1385.506284312
512.050000000007,37.942517363,1387.403417089
512.061111111100,37.942455951,1387.825000274
512.100000000007,37.941144915,1389.300514736
512.150000000007,37.939459297,1391.197529841
512.200000000007,37.937773679,1393.094460665
512.250000000007,37.936088061,1394.991307209
512.300000000007,37.934402444,1396.888069471
512.350000000007,37.932716826,1398.784747453
512.400000000007,37.931031208,1400.681341154
512.450000000007,37.929345590,1402.577850574
512.500000000007,37.927659973,1404.474275713
512.550000000007,37.925974355,1406.370616571
512.600000000007,37.924288737,1408.266873149
512.650000000007,37.922603119,1410.163045445
512.700000000007,37.920917501,1412.059133460
512.750000000008,37.919231884,1413.955137195
512.800000000007,37.917546266,1415.851056649
512.850000000007,37.915860648,1417.746891822
512.900000000008,37.914175030,1419.642642714
512.950000000008,37.912489412,1421.538309325
513.000000000008,37.910803795,1423.433891655
513.050000000007,37.909118177,1425.329389704
513.061111111100,37.908743595,1425.750600047
513.100000000008,37.907964035,1427.224813807
513.150000000008,37.906961745,1429.120186951
513.200000000008,37.905959454,1431.015509981
513.250000000008,37.904957163,1432.910782897
513.300000000008,37.903954872,1434.806005698
513.350000000008,37.902952581,1436.701178384
513.400000000008,37.901950290,1438.596300956
513.450000000008,37.900947999,1440.491373413
513.500000000008,37.899945708,1442.386395756
513.550000000008,37.898943418,1444.281367984
513.600000000008,37.897941127,1446.176290097
513.650000000008,37.896938836,1448.071162096
513.700000000008,37.895936545,1449.965983981
513.750000000008,37.894934254,1451.860755751
513.800000000008,37.893931963,1453.755477406
513.850000000008,37.892929672,1455.650148947
513.900000000008,37.891927381,1457.544770374
513.950000000008,37.890925091,1459.439341685
514.000000000008,37.889922800,1461.333862883
514.050000000008,37.888920509,1463.228333965
514.061111111100,37.888697778,1463.649320733
514.100000000008,37.887989158,1465.122756313
514.150000000008,37.887078077,1467.017132994
514.200000000008,37.886166995,1468.911464121
