absolute_time_h,gross_injection_rate_m3_h,cycle_cumulative_injection_m3
4.750000000000,38.506886243,307.887852460
4.800000000000,38.500185049,309.813029242
4.850000000000,38.493483854,311.737870965
4.900000000000,38.486782657,313.662377627
4.950000000000,38.480081458,315.586549230
5.000000000000,38.473380257,317.510385773
5.026305555556,38.469854680,318.522403044
5.050000000000,38.469634735,319.433922272
5.100000000000,38.469170607,321.357392406
5.150000000000,38.468706477,323.280839333
5.200000000000,38.468242346,325.204263054
5.250000000000,38.467778213,327.127663568
5.300000000000,38.467314080,329.051040875
5.350000000000,38.466849945,330.974394976
5.400000000000,38.466385809,332.897725869
5.450000000000,38.465921671,334.821033556
5.500000000000,38.465457533,336.744318037
5.550000000000,38.464993393,338.667579310
5.600000000000,38.464529252,340.590817376
5.650000000000,38.464065110,342.514032235
5.700000000000,38.463600966,344.437223887
5.750000000000,38.463136822,346.360392331
5.800000000000,38.462672676,348.283537569
5.850000000000,38.462208528,350.206659599
5.900000000000,38.461744380,352.129758422
5.950000000000,38.461280230,354.052834037
6.000000000000,38.460816079,355.975886445
6.050000000000,38.460351927,357.898915645
6.054888888889,38.460306543,358.086943921
6.100000000000,38.463596996,359.822005301
6.150000000000,38.467244050,361.745276327
6.200000000000,38.470891103,363.668729706
6.250000000000,38.474538155,365.592365437
6.300000000000,38.478185207,367.516183521
6.350000000000,38.481832258,369.440183958
6.400000000000,38.485479309,371.364366747
6.450000000000,38.489126359,373.288731889
6.500000000000,38.492773409,375.213279383
6.550000000000,38.496420458,377.138009230
6.600000000000,38.500067507,379.062921429
6.650000000000,38.503714555,380.988015980
6.700000000000,38.507361603,382.913292884
6.750000000000,38.511008650,384.838752141
6.800000000000,38.514655697,386.764393749
6.850000000000,38.518302743,388.690217710
6.900000000000,38.521949788,390.616224024
6.950000000000,38.525596833,392.542412689
7.000000000000,38.529243878,394.468783707
7.050000000000,38.532890922,396.395337077
7.057250000000,38.533419743,396.674702453
7.100000000000,38.534441626,398.322027990
7.150000000000,38.535636809,400.248779951
7.200000000000,38.536831992,402.175591671
7.250000000000,38.538027174,404.102463150
7.300000000000,38.539222356,406.029394388
7.350000000000,38.540417537,407.956385386
7.400000000000,38.541612718,409.883436142
7.450000000000,38.542807899,411.810546657
7.500000000000,38.544003078,413.737716932
7.550000000000,38.545198258,415.664946965
7.600000000000,38.546393437,417.592236758
7.650000000000,38.547588615,419.519586309
7.700000000000,38.548783793,421.446995619
7.750000000000,38.549978970,423.374464688
7.800000000000,38.551174147,425.301993516
7.850000000000,38.552369323,427.229582103
7.900000000000,38.553564499,429.157230448
7.950000000000,38.554759674,431.084938553
8.000000000000,38.555954848,433.012706416
8.050000000000,38.557150023,434.940534037
8.052472222222,38.557209117,435.035855953
8.100000000000,38.559846396,436.868457092
8.150000000000,38.562620855,438.796518773
8.200000000000,38.565395315,440.724719178
8.250000000000,38.568169774,442.653058305
8.300000000000,38.570944234,444.581536155
8.350000000000,38.573718693,446.510152728
8.400000000000,38.576493152,448.438908024
8.450000000000,38.579267611,450.367802043
8.500000000000,38.582042070,452.296834786
8.550000000000,38.584816529,454.226006251
8.600000000000,38.587590988,456.155316438
8.650000000000,38.590365447,458.084765349
8.700000000000,38.593139905,460.014352983
8.750000000000,38.595914364,461.944079340
8.800000000000,38.598688822,463.873944420
8.850000000000,38.601463281,465.803948222
8.900000000000,38.604237739,467.734090748
8.950000000000,38.607012197,469.664371996
9.000000000000,38.609786655,471.594791967
9.029972222222,38.611449788,472.752037997
9.050000000000,38.612297011,473.525348017
9.100000000000,38.614412131,475.456015745
9.150000000000,38.616527251,477.386789230
9.200000000000,38.618642370,479.317668470
9.250000000000,38.620757490,481.248653467
9.300000000000,38.622872609,483.179744219
9.350000000000,38.624987729,485.110940728
9.400000000000,38.627102848,487.042242992
9.450000000000,38.629217967,488.973651013
9.500000000000,38.631333087,490.905164789
9.550000000000,38.633448206,492.836784321
9.600000000000,38.635563325,494.768509610
9.650000000000,38.637678444,496.700340654
9.700000000000,38.639793563,498.632277454
9.750000000000,38.641908682,500.564320010
9.800000000000,38.644023801,502.496468322
9.850000000000,38.646138920,504.428722390
9.900000000000,38.648254039,506.361082214
9.950000000000,38.650369158,508.293547794
10.000000000000,38.652484277,510.226119130
10.050000000000,38.654599395,512.158796222
10.051083333333,38.654645223,512.200672063
10.100000000000,38.654197795,514.091517515
10.150000000000,38.653740457,516.024215971
10.200000000000,38.653283120,517.956891561
10.250000000000,38.652825783,519.889544283
10.300000000000,38.652368445,521.822174139
10.350000000000,38.651911108,523.754781128
10.400000000000,38.651453771,525.687365250
10.450000000000,38.650996433,527.619926505
10.500000000000,38.650539096,529.552464893
10.550000000000,38.650081759,531.484980414
10.600000000000,38.649624421,533.417473069
10.650000000000,38.649167084,535.349942856
10.700000000000,38.648709746,537.282389777
10.750000000000,38.648252409,539.214813831
10.800000000000,38.647795071,541.147215018
10.850000000000,38.647337734,543.079593338
10.900000000000,38.646880396,545.011948791
10.950000000000,38.646423059,546.944281378
11.000000000000,38.645965721,548.876591097
11.050000000000,38.645508384,550.808877950
11.058694444444,38.645428858,551.144878830
11.100000000000,38.642129522,552.741081598
11.150000000000,38.638135707,554.673088229
11.200000000000,38.634141891,556.604895169
11.250000000000,38.630148075,558.536502418
11.300000000000,38.626154260,560.467909976
11.350000000000,38.622160444,562.399117844
11.400000000000,38.618166628,564.330126021
11.450000000000,38.614172813,566.260934507
11.500000000000,38.610178997,568.191543302
11.550000000000,38.606185181,570.121952406
11.600000000000,38.602191365,572.052161820
11.650000000000,38.598197550,573.982171543
11.700000000000,38.594203734,575.911981575
11.750000000000,38.590209918,577.841591916
11.800000000000,38.586216103,579.771002567
11.850000000000,38.582222287,581.700213527
11.900000000000,38.578228471,583.629224796
11.950000000000,38.574234655,585.558036374
12.000000000000,38.570240840,587.486648261
12.004833333333,38.569854771,587.673070159
12.050000000000,38.567607238,589.415091176
12.100000000000,38.565119194,591.343409337
12.150000000000,38.562631151,593.271603095
12.200000000000,38.560143107,595.199672452
12.250000000000,38.557655064,597.127617406
12.300000000000,38.555167020,599.055437958
12.350000000000,38.552678976,600.983134108
12.400000000000,38.550190933,602.910705856
12.450000000000,38.547702889,604.838153201
12.500000000000,38.545214845,606.765476145
12.550000000000,38.542726802,608.692674686
12.600000000000,38.540238758,610.619748825
12.650000000000,38.537750715,612.546698562
12.700000000000,38.535262671,614.473523896
12.750000000000,38.532774627,616.400224829
12.800000000000,38.530286584,618.326801359
12.850000000000,38.527798540,620.253253487
12.900000000000,38.525310497,622.179581213
12.950000000000,38.522822453,624.105784537
13.000000000000,38.520334409,626.031863458
13.004833333333,38.520093898,626.218044493
13.050000000000,38.516638783,627.957790706
13.100000000000,38.512813932,629.883527024
13.150000000000,38.508989081,631.809072100
13.200000000000,38.505164230,633.734425933
13.250000000000,38.501339380,635.659588523
13.300000000000,38.497514529,637.584559870
13.350000000000,38.493689678,639.509339976
13.400000000000,38.489864827,641.433928838
13.450000000000,38.486039976,643.358326458
13.500000000000,38.482215125,645.282532836
13.550000000000,38.478390274,647.206547971
13.600000000000,38.474565423,649.130371863
13.650000000000,38.470740573,651.054004513
13.700000000000,38.466915722,652.977445921
13.750000000000,38.463090871,654.900696085
13.800000000000,38.459266020,656.823755008
13.850000000000,38.455441169,658.746622687
13.900000000000,38.451616318,660.669299125
13.950000000000,38.447791467,662.591784319
14.000000000000,38.443966616,664.514078271
14.004833333333,38.443596881,664.699889883
14.050000000000,38.441815675,666.436218783
14.100000000000,38.439843859,668.358260272
14.150000000000,38.437872044,670.280203169
14.200000000000,38.435900229,672.202047476
14.250000000000,38.433928414,674.123793192
14.300000000000,38.431956599,676.045440317
14.350000000000,38.429984784,677.966988852
14.400000000000,38.428012969,679.888438796
14.450000000000,38.426041154,681.809790149
14.500000000000,38.424069339,683.731042911
14.550000000000,38.422097524,685.652197083
14.600000000000,38.420125709,687.573252664
14.650000000000,38.418153894,689.494209654
14.700000000000,38.416182079,691.415068053
14.750000000000,38.414210264,693.335827862
14.800000000000,38.412238448,695.256489079
14.850000000000,38.410266633,697.177051706
14.900000000000,38.408294818,699.097515743
14.950000000000,38.406323003,701.017881188
15.000000000000,38.404351188,702.938148043
15.004833333333,38.404160579,703.123768613
15.050000000000,38.402843195,704.858326782
15.100000000000,38.401384836,706.778432483
15.150000000000,38.399926478,708.698465265
15.200000000000,38.398468119,710.618425130
15.250000000000,38.397009760,712.538312077
15.300000000000,38.395551401,714.458126106
15.350000000000,38.394093042,716.377867217
15.400000000000,38.392634684,718.297535411
15.450000000000,38.391176325,720.217130686
15.500000000000,38.389717966,722.136653043
15.550000000000,38.388259607,724.056102482
15.600000000000,38.386801248,725.975479004
15.650000000000,38.385342890,727.894782607
15.700000000000,38.383884531,729.814013293
15.750000000000,38.382426172,731.733171060
15.800000000000,38.380967813,733.652255910
15.850000000000,38.379509454,735.571267842
15.900000000000,38.378051096,737.490206855
15.950000000000,38.376592737,739.409072951
16.000000000000,38.375134378,741.327866129
16.004833333333,38.374993403,741.513345604
16.050000000000,38.373989015,743.246593457
16.100000000000,38.372877146,745.165265111
16.150000000000,38.371765277,747.083881172
16.200000000000,38.370653408,749.002441639
16.250000000000,38.369541539,750.920946513
16.300000000000,38.368429670,752.839395793
16.350000000000,38.367317802,754.757789480
16.400000000000,38.366205933,756.676127573
16.450000000000,38.365094064,758.594410073
16.500000000000,38.363982195,760.512636980
16.550000000000,38.362870326,762.430808293
16.600000000000,38.361758457,764.348924012
16.650000000000,38.360646588,766.266984138
16.700000000000,38.359534719,768.184988671
16.750000000000,38.358422850,770.102937610
16.800000000000,38.357310981,772.020830956
16.850000000000,38.356199112,773.938668708
16.900000000000,38.355087244,775.856450867
16.950000000000,38.353975375,777.774177433
17.000000000000,38.352863506,779.691848405
17.004833333333,38.352756025,779.877220319
17.050000000000,38.351819453,781.609465315
17.100000000000,38.350782658,783.527030368
17.150000000000,38.349745863,785.444543581
17.200000000000,38.348709067,787.362004954
17.250000000000,38.347672272,789.279414487
17.300000000000,38.346635477,791.196772181
17.350000000000,38.345598681,793.114078035
17.400000000000,38.344561886,795.031332049
17.450000000000,38.343525091,796.948534224
17.500000000000,38.342488296,798.865684558
17.550000000000,38.341451500,800.782783053
17.600000000000,38.340414705,802.699829708
17.650000000000,38.339377910,804.616824524
17.700000000000,38.338341114,806.533767499
17.750000000000,38.337304319,808.450658635
17.800000000000,38.336267524,810.367497931
17.850000000000,38.335230729,812.284285388
17.900000000000,38.334193933,814.201021004
17.950000000000,38.333157138,816.117704781
18.000000000000,38.332120343,818.034336718
18.004833333333,38.332020119,818.219608391
18.050000000000,38.330931214,819.950913375
18.100000000000,38.329725783,821.867429800
18.150000000000,38.328520353,823.783885953
18.200000000000,38.327314922,825.700281835
18.250000000000,38.326109492,827.616617445
18.300000000000,38.324904062,829.532892784
18.350000000000,38.323698631,831.449107852
18.400000000000,38.322493201,833.365262647
18.450000000000,38.321287770,835.281357172
18.500000000000,38.320082340,837.197391424
18.550000000000,38.318876909,839.113365406
18.600000000000,38.317671479,841.029279115
18.650000000000,38.316466049,842.945132554
18.700000000000,38.315260618,844.860925720
18.750000000000,38.314055188,846.776658615
18.800000000000,38.312849757,848.692331239
18.850000000000,38.311644327,850.607943591
18.900000000000,38.310438896,852.523495672
18.950000000000,38.309233466,854.438987481
19.000000000000,38.308028036,856.354419018
19.004833333333,38.307911511,856.539574206
19.050000000000,38.306149688,858.269775088
19.100000000000,38.304199331,860.185033813
19.150000000000,38.302248974,862.100195021
19.200000000000,38.300298617,864.015258710
19.250000000000,38.298348260,865.930224882
19.300000000000,38.296397903,867.845093537
19.350000000000,38.294447546,869.759864673
19.400000000000,38.292497189,871.674538291
19.450000000000,38.290546832,873.589114392
19.500000000000,38.288596475,875.503592974
19.550000000000,38.286646118,877.417974039
19.600000000000,38.284695761,879.332257586
19.650000000000,38.282745404,881.246443615
19.700000000000,38.280795047,883.160532126
19.750000000000,38.278844690,885.074523120
19.800000000000,38.276894333,886.988416595
19.850000000000,38.274943976,888.902212553
19.900000000000,38.272993618,890.815910993
19.950000000000,38.271043261,892.729511915
20.000000000000,38.269092904,894.643015319
20.004833333333,38.268904370,894.827982146
20.050000000000,38.266085744,896.556397339
20.100000000000,38.262965495,898.469623620
20.150000000000,38.259845246,900.382693889
20.200000000000,38.256724996,902.295608145
20.250000000000,38.253604747,904.208366388
20.300000000000,38.250484498,906.120968620
20.350000000000,38.247364248,908.033414838
20.400000000000,38.244243999,909.945705044
20.450000000000,38.241123750,911.857839238
20.500000000000,38.238003500,913.769817419
20.550000000000,38.234883251,915.681639588
20.600000000000,38.231763002,917.593305745
20.650000000000,38.228642752,919.504815888
20.700000000000,38.225522503,921.416170020
20.750000000000,38.222402254,923.327368139
20.800000000000,38.219282004,925.238410245
20.850000000000,38.216161755,927.149296339
20.900000000000,38.213041506,929.060026421
20.950000000000,38.209921256,930.970600490
21.000000000000,38.206801007,932.881018546
21.004833333333,38.206499383,933.065684022
21.050000000000,38.204061569,934.791289190
21.100000000000,38.201362881,936.701424802
21.150000000000,38.198664194,938.611425479
21.200000000000,38.195965507,940.521291221
21.250000000000,38.193266820,942.431022029
21.300000000000,38.190568132,944.340617903
21.350000000000,38.187869445,946.250078842
21.400000000000,38.185170758,948.159404848
21.450000000000,38.182472070,950.068595918
21.500000000000,38.179773383,951.977652055
21.550000000000,38.177074696,953.886573257
21.600000000000,38.174376008,955.795359524
21.650000000000,38.171677321,957.704010857
21.700000000000,38.168978634,959.612527256
21.750000000000,38.166279946,961.520908721
21.800000000000,38.163581259,963.429155251
21.850000000000,38.160882572,965.337266847
21.900000000000,38.158183885,967.245243508
21.950000000000,38.155485197,969.153085235
22.000000000000,38.152786510,971.060792028
22.004833333333,38.152525637,971.245196532
22.050000000000,38.150260005,972.968367775
22.100000000000,38.147751926,974.875818073
22.150000000000,38.145243847,976.783142967
22.200000000000,38.142735768,978.690342458
22.250000000000,38.140227688,980.597416544
22.300000000000,38.137719609,982.504365226
22.350000000000,38.135211530,984.411188505
22.400000000000,38.132703451,986.317886379
22.450000000000,38.130195372,988.224458850
22.500000000000,38.127687292,990.130905917
22.550000000000,38.125179213,992.037227579
22.600000000000,38.122671134,993.943423838
22.650000000000,38.120163055,995.849494693
22.700000000000,38.117654976,997.755440143
22.750000000000,38.115146896,999.661260190
22.800000000000,38.112638817,1001.566954833
22.850000000000,38.110130738,1003.472524072
22.900000000000,38.107622659,1005.377967907
22.950000000000,38.105114580,1007.283286338
23.000000000000,38.102606500,1009.188479365
23.004833333333,38.102364053,1009.372641377
23.050000000000,38.101204019,1011.093571956
23.100000000000,38.099919849,1012.998600053
23.150000000000,38.098635679,1014.903563941
23.200000000000,38.097351509,1016.808463620
23.250000000000,38.096067339,1018.713299092
23.300000000000,38.094783169,1020.618070354
23.350000000000,38.093498999,1022.522777409
23.400000000000,38.092214829,1024.427420254
23.450000000000,38.090930659,1026.331998891
23.500000000000,38.089646489,1028.236513320
23.550000000000,38.088362319,1030.140963540
23.600000000000,38.087078149,1032.045349552
23.650000000000,38.085793979,1033.949671355
23.700000000000,38.084509809,1035.853928950
23.750000000000,38.083225639,1037.758122336
23.800000000000,38.081941469,1039.662251514
23.850000000000,38.080657299,1041.566316483
23.900000000000,38.079373129,1043.470317244
23.950000000000,38.078088959,1045.374253796
24.000000000000,38.076804789,1047.278126140
24.004833333333,38.076680652,1047.462163729
24.050000000000,38.075298201,1049.181929252
24.100000000000,38.073767812,1051.085655902
24.150000000000,38.072237423,1052.989306033
24.200000000000,38.070707034,1054.892879644
24.250000000000,38.069176646,1056.796376736
24.300000000000,38.067646257,1058.699797309
24.350000000000,38.066115868,1060.603141362
24.400000000000,38.064585479,1062.506408896
24.450000000000,38.063055090,1064.409599910
24.500000000000,38.061524701,1066.312714405
24.550000000000,38.059994312,1068.215752380
24.600000000000,38.058463924,1070.118713836
24.650000000000,38.056933535,1072.021598772
24.700000000000,38.055403146,1073.924407189
24.750000000000,38.053872757,1075.827139087
24.800000000000,38.052342368,1077.729794465
24.850000000000,38.050811979,1079.632373324
24.900000000000,38.049281590,1081.534875663
24.950000000000,38.047751202,1083.437301483
25.000000000000,38.046220813,1085.339650783
25.004833333333,38.046072875,1085.523540493
25.050000000000,38.044758825,1087.241925109
25.100000000000,38.043304158,1089.144126684
25.150000000000,38.041849490,1091.046255525
25.200000000000,38.040394822,1092.948311632
25.250000000000,38.038940154,1094.850295007
25.300000000000,38.037485487,1096.752205648
25.350000000000,38.036030819,1098.654043556
25.400000000000,38.034576151,1100.555808730
25.450000000000,38.033121483,1102.457501171
25.500000000000,38.031666816,1104.359120878
25.550000000000,38.030212148,1106.260667852
25.600000000000,38.028757480,1108.162142093
25.650000000000,38.027302812,1110.063543600
25.700000000000,38.025848144,1111.964872374
25.750000000000,38.024393477,1113.866128415
25.800000000000,38.022938809,1115.767311722
25.850000000000,38.021484141,1117.668422296
25.900000000000,38.020029473,1119.569460136
25.950000000000,38.018574806,1121.470425243
26.000000000000,38.017120138,1123.371317616
26.004833333333,38.016979520,1123.555066691
26.050000000000,38.015860129,1125.272141653
26.100000000000,38.014620950,1127.172903680
26.150000000000,38.013381772,1129.073603748
26.200000000000,38.012142593,1130.974241857
26.250000000000,38.010903415,1132.874818007
26.300000000000,38.009664236,1134.775332198
26.350000000000,38.008425058,1136.675784431
26.400000000000,38.007185879,1138.576174704
26.450000000000,38.005946701,1140.476503019
26.500000000000,38.004707522,1142.376769374
26.550000000000,38.003468344,1144.276973771
26.600000000000,38.002229165,1146.177116209
26.650000000000,38.000989987,1148.077196687
26.700000000000,37.999750808,1149.977215207
26.750000000000,37.998511630,1151.877171768
26.800000000000,37.997272451,1153.777066370
26.850000000000,37.996033273,1155.676899013
26.900000000000,37.994794094,1157.576669697
26.950000000000,37.993554916,1159.476378423
27.000000000000,37.992315737,1161.376025189
27.004833333333,37.992195950,1161.559654426
27.050000000000,37.990879071,1163.275605537
27.100000000000,37.989421272,1165.175113045
27.150000000000,37.987963473,1167.074547664
27.200000000000,37.986505674,1168.973909392
27.250000000000,37.985047874,1170.873198231
27.300000000000,37.983590075,1172.772414180
27.350000000000,37.982132276,1174.671557239
27.400000000000,37.980674477,1176.570627407
27.450000000000,37.979216678,1178.469624686
27.500000000000,37.977758879,1180.368549075
27.550000000000,37.976301079,1182.267400574
27.600000000000,37.974843280,1184.166179183
27.650000000000,37.973385481,1186.064884902
27.700000000000,37.971927682,1187.963517731
27.750000000000,37.970469883,1189.862077670
27.800000000000,37.969012083,1191.760564720
27.850000000000,37.967554284,1193.658978879
27.900000000000,37.966096485,1195.557320148
27.950000000000,37.964638686,1197.455588527
28.000000000000,37.963180887,1199.353784016
28.004722222222,37.963043206,1199.533054268
28.050000000000,37.962261888,1201.251918814
28.100000000000,37.961399084,1203.150010338
28.150000000000,37.960536280,1205.048058722
28.200000000000,37.959673476,1206.946063966
28.250000000000,37.958810671,1208.844026070
28.300000000000,37.957947867,1210.741945033
28.350000000000,37.957085063,1212.639820856
28.400000000000,37.956222259,1214.537653539
28.450000000000,37.955359455,1216.435443082
28.500000000000,37.954496650,1218.333189485
28.550000000000,37.953633846,1220.230892747
28.600000000000,37.952771042,1222.128552870
28.650000000000,37.951908238,1224.026169851
28.700000000000,37.951045433,1225.923743693
28.750000000000,37.950182629,1227.821274395
28.800000000000,37.949319825,1229.718761956
28.850000000000,37.948457021,1231.616206377
28.900000000000,37.947594217,1233.513607658
28.950000000000,37.946731412,1235.410965799
29.000000000000,37.945868608,1237.308280799
29.004722222222,37.945787121,1237.487469431
29.050000000000,37.945140877,1239.205555718
29.100000000000,37.944427233,1241.102794920
29.150000000000,37.943713590,1242.999998441
29.200000000000,37.942999946,1244.897166279
29.250000000000,37.942286302,1246.794298436
29.300000000000,37.941572659,1248.691394910
29.350000000000,37.940859015,1250.588455702
29.400000000000,37.940145371,1252.485480811
29.450000000000,37.939431728,1254.382470239
29.500000000000,37.938718084,1256.279423984
29.550000000000,37.938004441,1258.176342047
29.600000000000,37.937290797,1260.073224428
29.650000000000,37.936577153,1261.970071127
29.700000000000,37.935863510,1263.866882143
29.750000000000,37.935149866,1265.763657478
29.800000000000,37.934436222,1267.660397130
29.850000000000,37.933722579,1269.557101100
29.900000000000,37.933008935,1271.453769388
29.950000000000,37.932295291,1273.350401993
30.000000000000,37.931581648,1275.246998917
30.004722222222,37.931514248,1275.426120116
30.050000000000,37.930911944,1277.143561153
30.100000000000,37.930246824,1279.040090122
30.150000000000,37.929581703,1280.936585835
30.200000000000,37.928916583,1282.833048293
30.250000000000,37.928251462,1284.729477494
30.300000000000,37.927586342,1286.625873439
30.350000000000,37.926921221,1288.522236128
30.400000000000,37.926256101,1290.418565561
30.450000000000,37.925590980,1292.314861738
30.500000000000,37.924925860,1294.211124659
30.550000000000,37.924260739,1296.107354324
30.600000000000,37.923595618,1298.003550733
30.650000000000,37.922930498,1299.899713886
30.700000000000,37.922265377,1301.795843783
30.750000000000,37.921600257,1303.691940423
30.800000000000,37.920935136,1305.588003808
30.850000000000,37.920270016,1307.484033937
30.900000000000,37.919604895,1309.380030810
30.950000000000,37.918939775,1311.275994427
31.000000000000,37.918274654,1313.171924787
31.004722222222,37.918211837,1313.350983158
31.050000000000,37.917312534,1315.067815168
31.100000000000,37.916319439,1316.963655968
31.150000000000,37.915326344,1318.859447112
31.200000000000,37.914333248,1320.755188602
31.250000000000,37.913340153,1322.650880437
31.300000000000,37.912347058,1324.546522617
31.350000000000,37.911353962,1326.442115143
31.400000000000,37.910360867,1328.337658013
31.450000000000,37.909367772,1330.233151229
31.500000000000,37.908374676,1332.128594791
31.550000000000,37.907381581,1334.023988697
31.600000000000,37.906388486,1335.919332949
31.650000000000,37.905395390,1337.814627546
31.700000000000,37.904402295,1339.709872488
31.750000000000,37.903409200,1341.605067775
31.800000000000,37.902416104,1343.500213408
31.850000000000,37.901423009,1345.395309385
31.900000000000,37.900429914,1347.290355709
31.950000000000,37.899436818,1349.185352377
32.000000000000,37.898443723,1351.080299390
32.004722222222,37.898349931,1351.259264042
32.050000000000,37.897887746,1352.975206645
32.100000000000,37.897377358,1354.870088273
32.150000000000,37.896866970,1356.764944381
32.200000000000,37.896356581,1358.659774970
32.250000000000,37.895846193,1360.554580039
32.300000000000,37.895335805,1362.449359589
32.350000000000,37.894825417,1364.344113619
32.400000000000,37.894315029,1366.238842131
32.450000000000,37.893804640,1368.133545122
32.500000000000,37.893294252,1370.028222595
32.550000000000,37.892783864,1371.922874548
32.600000000000,37.892273476,1373.817500981
32.650000000000,37.891763088,1375.712101895
32.700000000000,37.891252700,1377.606677290
32.750000000000,37.890742311,1379.501227165
32.800000000000,37.890231923,1381.395751521
32.850000000000,37.889721535,1383.290250357
32.900000000000,37.889211147,1385.184723674
32.950000000000,37.888700759,1387.079171472
33.000000000000,37.888190371,1388.973593750
33.004722222222,37.888142167,1389.152510091
33.050000000000,37.887306119,1390.867982045
33.100000000000,37.886382874,1392.762324270
33.150000000000,37.885459630,1394.656620333
33.200000000000,37.884536386,1396.550870233
33.250000000000,37.883613142,1398.445073971
33.300000000000,37.882689898,1400.339231547
33.350000000000,37.881766654,1402.233342961
33.400000000000,37.880843410,1404.127408213
33.450000000000,37.879920166,1406.021427302
33.500000000000,37.878996922,1407.915400229
33.550000000000,37.878073678,1409.809326994
33.600000000000,37.877150433,1411.703207597
33.650000000000,37.876227189,1413.597042038
33.700000000000,37.875303945,1415.490830316
33.750000000000,37.874380701,1417.384572432
33.800000000000,37.873457457,1419.278268386
33.850000000000,37.872534213,1421.171918178
33.900000000000,37.871610969,1423.065521807
33.950000000000,37.870687725,1424.959079275
34.000000000000,37.869764481,1426.852590580
34.004722222222,37.869677285,1427.031419817
34.050000000000,37.868629395,1428.746050927
34.100000000000,37.867472215,1430.639453467
34.150000000000,37.866315035,1432.532798148
34.200000000000,37.865157856,1434.426084971
34.250000000000,37.864000676,1436.319313934
