r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
1.0,0.9333333333333332,29.833333333333332,0.15833333333333144,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.41711012860263e-06,0.15158465088391,55344.5755313322,40.34159132482,3.0,0.022112994068371333,1.6149869056043835,1.6370998996727548
1.0,0.9333333333333332,29.733333333333334,0.2583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.369908965712e-06,0.149490784567399,55344.5755313322,40.3415913249175,3.0,0.021807543264698363,1.5926787981347323,1.6144863413994308
1.0,0.9333333333333332,29.633333333333336,0.3583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.34596862615747e-06,0.148428779575801,55344.5755313322,40.341591324967,3.0,0.021652619201194268,1.5813641686862614,1.6030167878874557
1.0,0.9333333333333332,29.53333333333333,0.45833333333333215,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.30840835914917e-06,0.1467625880434,55344.5755313322,40.3415913250447,3.0,0.02140955710184641,1.563612519750047,1.5850220768518934
1.0,0.9666666666666667,29.433333333333334,0.55833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.27402004515384e-06,0.145237105874173,55344.5755313322,40.3415913251157,3.0,0.02118702152213684,1.547359992114368,1.5685470136365047
1.0,0.9666666666666667,29.333333333333332,0.6583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.24458252626616e-06,0.143931243360077,55344.5755313322,40.3415913251766,3.0,0.020996523804459526,1.5334472981301708,1.5544438219346304
1.0,0.9666666666666667,29.233333333333334,0.7583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.20776491997977e-06,0.142297996614944,55344.5755313322,40.3415913252527,3.0,0.020758267652687356,1.516046643834238,1.5368049114869253
1.0,0.9666666666666667,29.133333333333336,0.8583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.16755738518125e-06,0.140514371008523,55344.5755313322,40.3415913253358,3.0,0.020498074406042684,1.4970438491473266,1.5175419235533694
1.0,0.9666666666666667,29.03333333333333,0.9583333333333321,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.14345502791605e-06,0.139445178833257,55344.5755313322,40.3415913253856,3.0,0.020342101884473097,1.4856526472525138,1.505994749136987
1.0,0.9666666666666667,28.933333333333334,1.05833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.10455973948534e-06,0.137719765107651,55344.5755313322,40.341591325466,3.0,0.02009040051987365,1.4672700434931556,1.4873604440130292
1.0,0.9666666666666667,28.833333333333332,1.1583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.06362189932717e-06,0.135903742803782,55344.5755313322,40.3415913255506,3.0,0.01982548128036417,1.447922093529101,1.4677475748094653
1.0,0.9666666666666667,28.733333333333334,1.2583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.03569013117824e-06,0.134664676117583,55344.5755313322,40.3415913256084,3.0,0.0196447276610335,1.4347210440729845,1.454365771734018
1.0,0.9666666666666667,28.633333333333336,1.3583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.9941385318242e-06,0.132821427160217,55344.5755313322,40.3415913256943,3.0,0.019375836628708773,1.415083020617719,1.4344588572464276
1.0,0.9666666666666667,28.53333333333333,1.4583333333333321,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.96694804303319e-06,0.131615243983313,55344.5755313322,40.3415913257505,3.0,0.019199880017793925,1.4022323129448282,1.4214321929626221
1.0,0.9666666666666667,28.433333333333334,1.55833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.93882789965658e-06,0.130367820881298,55344.5755313322,40.3415913258086,3.0,0.019017907374160398,1.3889422340120428,1.407960141386203
1.0,0.9666666666666667,28.333333333333332,1.6583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.89391472064956e-06,0.128375450631689,55344.5755313322,40.3415913259014,3.0,0.018727262699685106,1.3677154683397028,1.3864427310393879
1.0,0.9666666666666667,28.233333333333334,1.7583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.85124688483134e-06,0.126482684887226,55344.5755313322,40.3415913259896,3.0,0.018451148215559782,1.3475498917163766,1.3660010399319364
1.0,0.9666666666666667,28.133333333333336,1.8583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.82355029964302e-06,0.125254051030416,55344.5755313322,40.3415913260469,3.0,0.018271916525349693,1.3344599939019857,1.3527319104273354
1.0,0.9666666666666667,28.03333333333333,1.9583333333333321,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.7957780698017e-06,0.124022061540372,55344.5755313322,40.3415913261043,3.0,0.018092195319232847,1.321334345081759,1.3394265404009917
1.0,0.9333333333333332,27.933333333333334,2.05833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.74869100615803e-06,0.121933256721402,55344.5755313322,40.3415913262016,3.0,0.017787482880984536,1.2990801629402189,1.3168676458212034
1.0,0.9666666666666667,27.866666666666664,2.125,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.72693555491482e-06,0.120968174427472,55344.5755313322,40.3415913262466,3.0,0.01764669778884805,1.288798150491896,1.306444848280744
1.0,0.9333333333333332,27.733333333333334,2.2583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.68413721915572e-06,0.119069619642787,55344.5755313322,40.3415913263351,3.0,0.017369738806210826,1.2685708972796061,1.285940636085817
1.0,0.9666666666666667,27.666666666666668,2.3249999999999957,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.66050828890512e-06,0.118021428917877,55344.5755313322,40.3415913263839,3.0,0.017216829952000984,1.2574034453953447,1.2746202753473457
1.0,0.9333333333333332,27.53333333333333,2.458333333333332,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.62162001222177e-06,0.11629632623676,55344.5755313322,40.3415913264643,3.0,0.01696517396221298,1.2390241555113424,1.2559893294735553
1.0,0.9666666666666667,27.46666666666667,2.524999999999995,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.59696640890707e-06,0.115202680521274,55344.5755313322,40.3415913265152,3.0,0.016805634186395198,1.2273724249474733,1.2441780591338685
1.0,0.9333333333333332,27.333333333333332,2.6583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.54117955007857e-06,0.112727948598342,55344.5755313322,40.3415913266306,3.0,0.016444623147259575,1.20100656516709,1.2174511883143495
1.0,0.9666666666666667,27.266666666666666,2.724999999999998,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.51509617269019e-06,0.111570877416411,55344.5755313322,40.3415913266845,3.0,0.01627583093753697,1.1886790979953317,1.2049549289328687
1.0,0.9333333333333332,27.133333333333336,2.858333333333327,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.46728416197259e-06,0.109449913596129,55344.5755313322,40.3415913267833,3.0,0.015966427181261914,1.166082292997148,1.1820487201784098
1.0,0.9666666666666667,27.066666666666666,2.924999999999997,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.45749453884911e-06,0.109015641199979,55344.5755313322,40.3415913268035,3.0,0.01590307602490055,1.1614555433288667,1.1773586193537673
1.0,0.9333333333333332,26.933333333333334,3.05833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.40048567257283e-06,0.10648670043818,55344.5755313322,40.3415913269214,3.0,0.015534157062863036,1.134512141135853,1.150046298198716
1.0,0.9666666666666667,26.866666666666664,3.125,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.38643146493659e-06,0.105863249019346,55344.5755313322,40.3415913269504,3.0,0.015443208688827774,1.1278698731241792,1.143313081813007
1.0,0.9333333333333332,26.733333333333334,3.2583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.33302087887385e-06,0.103493929700646,55344.5755313322,40.3415913270608,3.0,0.015097575118839036,1.102627082034657,1.1177246571534962
1.0,0.9666666666666667,26.666666666666668,3.3249999999999957,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.31295322490036e-06,0.102603718906394,55344.5755313322,40.3415913271023,3.0,0.014967712194736152,1.0931427525364474,1.1081104647311837
