r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
2.0,1.9333333333333333,29.833333333333332,0.15833333333333144,0.645728574159262,0.354271425840738,91473.261608596,92930.950660801,0.381022,3.34248427833998e-06,0.159553099558683,55344.4354040807,37.4899721683675,3.0,0.045513830906920835,0.8074330852242659,0.8529469161311868
2.0,1.9333333333333333,29.733333333333334,0.2583333333333293,0.754178413674229,0.245821586325771,91793.6977790273,92984.1989730415,0.381022,3.35399900775411e-06,0.160011069422406,55344.4434132872,37.5114522712481,3.0,0.05334099395342145,0.5621911121130355,0.6155321060664569
2.0,1.9333333333333333,29.633333333333336,0.3583333333333272,0.81832810004629,0.18167189995371,91951.6903840497,92985.0614495419,0.381022,3.56952446027217e-06,0.170291680799639,55344.4473622653,37.5118001895103,3.0,0.06159733660911838,0.44218005454390735,0.5037773911530258
2.0,1.9333333333333333,29.53333333333333,0.45833333333333215,0.868920272400754,0.131079727599246,92015.2205380252,92915.3939494489,0.381022,3.96812501418301e-06,0.189449701581726,55344.4489501825,37.4836966675019,3.0,0.07270920491833059,0.3546679320973004,0.427377137015631
2.0,1.9666666666666668,29.433333333333334,0.55833333333333,0.919463582340714,0.0805364176592862,92102.3622999132,92847.375161991,0.381022,4.59394934459317e-06,0.219489032275422,55344.4511282648,37.4562582274569,3.0,0.08907275225618617,0.25227811325094757,0.3413508655071337
2.0,1.9666666666666668,29.333333333333332,0.6583333333333314,0.967564257806929,0.0324357421930706,92141.0583169678,92678.6517175207,0.381022,5.19387185857056e-06,0.248603807447913,55344.4520954603,37.3881960323724,3.0,0.1059729910455485,0.11487252808821956,0.22084551913376804
2.0,1.9666666666666668,29.233333333333334,0.7583333333333293,1.0,0.0,92328.6537088217,92328.6537088217,0.381022,5.28635190762631e-06,0.253989532992084,55344.4567843511,30.4792526529734,1.0,0.11147571120617047,0.0,0.11147571120617047
2.0,1.9666666666666668,29.133333333333336,0.8583333333333272,1.0,0.0,92586.0755639752,92586.0755639752,0.381022,4.5549245830761e-06,0.218238700356727,55344.4632185336,18.0087850716396,1.0,0.09605178113235928,0.0,0.09605178113235928
2.0,1.9666666666666668,29.03333333333333,0.9583333333333321,1.0,0.0,92834.9705650563,92834.9705650563,0.381022,4.21799762712287e-06,0.201553794720987,55344.4694395899,12.4734193230779,1.0,0.08894685807608198,0.0,0.08894685807608198
2.0,1.9666666666666668,28.933333333333334,1.05833333333333,1.0,0.0,93076.1278041043,93076.1278041043,0.381022,4.05446795722384e-06,0.193237681172939,55344.4754672432,10.0489386420269,1.0,0.08549844194393733,0.0,0.08549844194393733
