r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
4.0,3.9333333333333336,20.416666666666668,9.574999999999996,0.978523122432711,0.0214768775672893,100336.467342961,100802.809109804,0.381022,2.71531740478601e-06,0.119493483124654,55344.6569372643,40.6654405069406,3.0,0.05602959044094983,0.03976407602308213,0.09579366646403195
4.0,3.966666666666667,20.333333333333332,9.658333333333331,0.978340454037874,0.0216595459621257,100332.615812082,100800.311651651,0.381022,2.67384986825258e-06,0.117671528846605,55344.6568409964,40.6644330448951,3.0,0.05516362302100942,0.03948985312800814,0.09465347614901756
4.0,3.9333333333333336,20.166666666666668,9.824999999999996,0.978090552728895,0.0219094472711048,100358.406336706,100827.94310018,0.381022,2.59965252612554e-06,0.114374879055163,55344.6574856229,40.675579433222,3.0,0.05361917454380418,0.03883701741602231,0.09245619195982649
4.0,3.966666666666667,20.083333333333332,9.908333333333331,0.977912839329966,0.0220871606700342,100354.524807632,100825.362738037,0.381022,2.55886021747601e-06,0.112583052950183,55344.6573886053,40.67453852812,3.0,0.052768222616809246,0.038537682861724154,0.0913059054785334
4.0,3.9333333333333336,19.916666666666668,10.074999999999996,0.97768887141044,0.0223111285895604,100379.834586885,100852.303059691,0.381022,2.48604307930085e-06,0.109350074174586,55344.6580212156,40.6854061193182,3.0,0.051254863638978125,0.037820679650773986,0.08907554328975212
4.0,3.966666666666667,19.833333333333332,10.158333333333331,0.977514227348626,0.0224857726513735,100375.908998307,100849.641841828,0.381022,2.44614050905627e-06,0.107597775251193,55344.6579230967,40.6843325974216,3.0,0.050423181761201676,0.03750492966837373,0.0879281114295754
4.0,3.9333333333333336,19.666666666666668,10.324999999999996,0.977312042844369,0.0226879571556306,100400.802474276,100875.991439374,0.381022,2.37509025651388e-06,0.104445216397645,55344.6585453017,40.6949618934646,3.0,0.04894847131023291,0.03674300280023444,0.08569147411046735
4.0,3.966666666666667,19.583333333333332,10.408333333333331,0.977139227147868,0.0228607728521315,100396.8206431,100873.247812815,0.381022,2.33627931047771e-06,0.102741289234658,55344.658445777,40.6938551283095,3.0,0.0481400985755456,0.03641789224282876,0.08455799081837437
4.0,3.9333333333333336,19.416666666666668,10.574999999999996,0.976955882685778,0.0230441173142216,100421.352740039,100899.087187399,0.381022,2.26735344977608e-06,0.0996846391043865,55344.6590589495,40.7042786029564,3.0,0.04671108413244985,0.03562693266079679,0.08233801679324665
4.0,3.966666666666667,19.333333333333332,10.658333333333331,0.976784047891008,0.0232159521089919,100417.305395816,100896.259183407,0.381022,2.22981726358141e-06,0.0980371011046699,55344.6589577873,40.7031378003646,3.0,0.04592969906080426,0.035298390450906325,0.0812280895117106
4.0,3.9333333333333336,19.166666666666668,10.824999999999996,0.976617373170758,0.0233826268292418,100441.52656782,100921.657720717,0.381022,2.16333440736302e-06,0.0950901503956798,55344.6595631883,40.7133834434545,3.0,0.04455268437137564,0.03449181759653659,0.07904450196791224
4.0,3.966666666666667,19.083333333333332,10.908333333333331,0.976445928343382,0.0235540716566177,100437.407330923,100918.744106184,0.381022,2.12723247443226e-06,0.0935059763315365,55344.6594602292,40.7122081059951,3.0,0.04380149411584443,0.0341648935030341,0.07796638761887853
4.0,3.9333333333333336,18.916666666666668,11.074999999999996,0.976294257895416,0.023705742104584,100461.365763076,100943.764561164,0.381022,2.06346436869901e-06,0.0906804630249247,55344.6600590631,40.7223012325577,3.0,0.04248185630254926,0.03335413244067081,0.07583598874322006
4.0,3.966666666666667,18.833333333333332,11.158333333333331,0.976122775894844,0.0238772241051564,100457.170683707,100940.765151464,0.381022,2.02892866803931e-06,0.0891654156288231,55344.6599542083,40.7210912857542,3.0,0.04176351086474237,0.03303313059995698,0.07479664146469936
4.0,3.9333333333333336,18.666666666666668,11.324999999999996,0.975984763086186,0.0240152369138138,100480.913127527,100965.466028041,0.381022,1.96809419393401e-06,0.0864707604029455,55344.6605476436,40.7310554959809,3.0,0.04050556534766792,0.03222788982000614,0.07273345516767407
4.0,3.966666666666667,18.583333333333332,11.408333333333331,0.975812922569263,0.0241870774307365,100476.640031553,100962.381511568,0.381022,1.93522663761452e-06,0.0850292795268638,55344.6604408388,40.7298112175269,3.0,0.039822101774693974,0.031916432649169435,0.07173853442386341
4.0,3.9333333333333336,18.416666666666668,11.574999999999996,0.975687437883702,0.0243125621162982,100500.211963651,100986.818082336,0.381022,1.87748844632495e-06,0.0824724386839633,55344.6610300123,40.7396688081059,3.0,0.03862902714200103,0.03112483883855683,0.06975386598055786
4.0,3.966666666666667,18.333333333333332,11.658333333333331,0.975514997548673,0.0244850024513268,100495.859831634,100983.649625565,0.381022,1.84635972111093e-06,0.081107591857067,55344.660921232,40.7383906685517,3.0,0.037981844486788964,0.030825886842658752,0.06880773132944772
