r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
3.0,2.9333333333333336,29.833333333333332,0.15833333333333144,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.50781512245409e-06,0.155608368092001,55344.5755313322,40.3415913246325,3.0,0.022699969294665612,1.6578556958404784,1.680555665135144
3.0,2.9333333333333336,29.733333333333334,0.2583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.45748020396858e-06,0.153375486868177,55344.5755313322,40.3415913247365,3.0,0.02237423915662139,1.6340665198482995,1.6564407590049208
3.0,2.9333333333333336,29.633333333333336,0.3583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.45748020396858e-06,0.153375486868177,55344.5755313322,40.3415913247365,3.0,0.02237423915662139,1.6340665198482995,1.6564407590049208
3.0,2.9333333333333336,29.53333333333333,0.45833333333333215,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.36888756160188e-06,0.149445474589196,55344.5755313322,40.3415913249196,3.0,0.02180093349732814,1.5921960644209163,1.6139969979182445
3.0,2.966666666666667,29.433333333333334,0.55833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.36888756160188e-06,0.149445474589196,55344.5755313322,40.3415913249196,3.0,0.02180093349732814,1.5921960644209163,1.6139969979182445
3.0,2.966666666666667,29.333333333333332,0.6583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.28591056733992e-06,0.145764575164471,55344.5755313322,40.3415913250912,3.0,0.021263968133944797,1.5529796639731985,1.5742436321071434
3.0,2.966666666666667,29.233333333333334,0.7583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.28591056733992e-06,0.145764575164471,55344.5755313322,40.3415913250912,3.0,0.021263968133944797,1.5529796639731985,1.5742436321071434
3.0,2.966666666666667,29.133333333333336,0.8583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.20393660493537e-06,0.142128170715971,55344.5755313322,40.3415913252606,3.0,0.020733493646383,1.5142373141861993,1.5349708078325823
3.0,2.966666666666667,29.03333333333333,0.9583333333333321,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.20393660493537e-06,0.142128170715971,55344.5755313322,40.3415913252606,3.0,0.020733493646383,1.5142373141861993,1.5349708078325823
3.0,2.966666666666667,28.933333333333334,1.05833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.12104963527005e-06,0.138451264825706,55344.5755313322,40.3415913254319,3.0,0.02019711085520149,1.47506346096025,1.4952605718154515
3.0,2.966666666666667,28.833333333333332,1.1583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.12104963527005e-06,0.138451264825706,55344.5755313322,40.3415913254319,3.0,0.02019711085520149,1.47506346096025,1.4952605718154515
3.0,2.966666666666667,28.733333333333334,1.2583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.03283396726814e-06,0.134537975311087,55344.5755313322,40.3415913256143,3.0,0.019626244693489173,1.4333711703080643,1.4529974150015534
3.0,2.966666666666667,28.633333333333336,1.3583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.03283396726814e-06,0.134537975311087,55344.5755313322,40.3415913256143,3.0,0.019626244693489173,1.4333711703080643,1.4529974150015534
3.0,2.966666666666667,28.53333333333333,1.4583333333333321,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,3.03283396726814e-06,0.134537975311087,55344.5755313322,40.3415913256143,3.0,0.019626244693489173,1.4333711703080643,1.4529974150015534
3.0,2.966666666666667,28.433333333333334,1.55833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.94397924500566e-06,0.130596337041719,55344.5755313322,40.341591325798,3.0,0.01905124304812503,1.3913768512678173,1.4104280943159424
3.0,2.966666666666667,28.333333333333332,1.6583333333333314,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.92926729812333e-06,0.12994370799318,55344.5755313322,40.3415913258284,3.0,0.018956038275115213,1.3844237240129862,1.4033797622881015
3.0,2.966666666666667,28.233333333333334,1.7583333333333293,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.88312140748083e-06,0.127896654061784,55344.5755313322,40.3415913259238,3.0,0.018657416408200258,1.362614356939294,1.3812717733474942
3.0,2.966666666666667,28.133333333333336,1.8583333333333272,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.84958384982088e-06,0.126408911853294,55344.5755313322,40.3415913259931,3.0,0.01844038629044242,1.346763911849168,1.3652042981396104
3.0,2.966666666666667,28.03333333333333,1.9583333333333321,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.80848415039128e-06,0.124585709394198,55344.5755313322,40.341591326078,3.0,0.018174419618168312,1.3273394643196954,1.3455138839378638
3.0,2.9333333333333336,27.933333333333334,2.05833333333333,0.306876378568849,0.693123621431151,97079.5398145821,100000.0,0.381022,2.80848415039128e-06,0.124585709394198,55344.5755313322,40.341591326078,3.0,0.018174419618168312,1.3273394643196954,1.3455138839378638
