r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
1.0,0.9333333333333332,29.833333333333332,0.15833333333333144,0.703148686564797,0.296851313435203,90007.3044217684,91321.3670345163,0.381022,3.5089605436469e-06,0.170452090876916,55344.3987629181,36.8406741814579,3.0,0.052029467470799375,0.7102625712632311,0.7622920387340305
1.0,0.9333333333333332,29.733333333333334,0.2583333333333293,0.814899724286594,0.185100275713407,90282.8774806114,91324.8606875049,0.381022,3.95253375303877e-06,0.191991862224715,55344.4056507845,36.8420835026876,3.0,0.06792091664003488,0.4988662478852519,0.5667871645252868
1.0,0.9333333333333332,29.633333333333336,0.3583333333333272,0.883119224299299,0.116880775700701,90376.698406956,91236.4148095463,0.381022,4.52850502272302e-06,0.220182548844474,55344.4079958106,36.8064048765777,3.0,0.0843330857054897,0.36091042876292645,0.44524351446841615
1.0,0.9333333333333332,29.53333333333333,0.45833333333333215,0.950758459641634,0.0492415403583658,90380.2282313199,91002.9029297777,0.381022,5.26069424712971e-06,0.256438995553134,55344.4080840375,36.7122073503772,3.0,0.10547197025754868,0.17663479025779644,0.2821067605153451
1.0,0.9666666666666667,29.433333333333334,0.55833333333333,1.0,0.0,90643.2041191541,90643.2041191541,0.381022,5.34453017359495e-06,0.261559522936276,55344.4146570414,28.2217766642908,1.0,0.11270245702005735,0.0,0.11270245702005735
1.0,0.9666666666666667,29.333333333333332,0.6583333333333314,1.0,0.0,90922.1104752871,90922.1104752871,0.381022,4.5475983268356e-06,0.221875241030632,55344.4216282226,16.0794653405506,1.0,0.09589721694613036,0.0,0.09589721694613036
1.0,0.9666666666666667,29.233333333333334,0.7583333333333293,1.0,0.0,91193.3068511454,91193.3068511454,0.381022,4.2275024481439e-06,0.205644526901329,55344.4284066951,11.3635945278412,1.0,0.08914722451868798,0.0,0.08914722451868798
1.0,0.9666666666666667,29.133333333333336,0.8583333333333272,1.0,0.0,91457.5400254443,91457.5400254443,0.381022,4.08408607892655e-06,0.198094137657487,55344.4350111244,9.5142841150048,1.0,0.0861229500266752,0.0,0.0861229500266752
1.0,0.9666666666666667,29.03333333333333,0.9583333333333321,1.0,0.0,91715.3823361575,91715.3823361575,0.381022,4.00954041214039e-06,0.193931638322805,55344.4414558161,8.78931686409886,1.0,0.0845509820513301,0.0,0.0845509820513301
1.0,0.9666666666666667,28.933333333333334,1.05833333333333,1.0,0.0,91967.0610129039,91967.0610129039,0.381022,3.96144085011139e-06,0.191080830340926,55344.4477464495,8.49281328869538,1.0,0.08353669444802782,0.0,0.08353669444802782
