time_h,reservoir_head_cm,reservoir_storage_m3,reservoir_net_flux_m3_s
129.748524392336,572.181476202536,6.6887249355501,-6.35553923695116e-06
129.848524392336,571.977234741143,6.68633738018086,-6.6320982478975e-06
129.948524392336,571.768864478228,6.68390155967398,-6.76616807466922e-06
130.048524392336,571.557941436967,6.68143589752964,-6.84906151204956e-06
130.148524392336,571.345691628651,6.67895472565587,-6.89214409382037e-06
130.248524392336,571.132517368792,6.67646274706719,-6.92216274633338e-06
130.348524392336,570.919287562347,6.67397011914635,-6.92396644677739e-06
130.448524392336,570.705754424846,6.67147394532602,-6.93381616756603e-06
130.548524392336,570.49190417975,6.66897406456033,-6.94411323802647e-06
130.648524392336,570.277806686882,6.66647129350124,-6.95214183082549e-06
130.748524392336,570.064483039533,6.66397756859278,-6.92701363460829e-06
130.848524392336,569.850486848826,6.66147598174241,-6.94885236213053e-06
130.948524392336,569.63681088666,6.65897813832085,-6.93845394877857e-06
131.048524392336,569.422977707264,6.6564784570509,-6.94355908318683e-06
131.148524392336,569.209295784311,6.65398054394855,-6.9386475065303e-06
131.248524392336,568.995427113574,6.65148044778958,-6.94471155270655e-06
131.348524392336,568.78084308146,6.64897198915178,-6.96794066056196e-06
131.448524392336,568.563319655955,6.64642916939832,-7.0633882040327e-06
131.548524392336,568.352388719755,6.64396341496322,-6.84931787530317e-06
131.648524392336,568.135390721916,6.64142673738891,-7.04632659528755e-06
131.748524392336,567.919923485388,6.63890795420963,-6.99661994245107e-06
131.848524392336,567.705154519733,6.63639733372346,-6.97394579491737e-06
131.948524392336,567.490496771537,6.63388801335451,-6.97033435818198e-06
132.048524392336,567.298914505765,6.63164844228908,-6.22103073730626e-06
132.148524392336,567.096372773501,6.62928075652604,-6.57690489734044e-06
132.248524392336,566.889303123656,6.62686014001201,-6.72393476119388e-06
132.348524392336,566.679349960892,6.6244058156176,-6.81756776225418e-06
132.448524392336,566.468032124932,6.62193553837603,-6.86188122658526e-06
132.548524392336,566.257421045972,6.61947352302927,-6.83893151878331e-06
132.648524392336,566.046648881217,6.61700962461111,-6.84416227265618e-06
132.748524392336,565.834966822309,6.61453508965198,-6.87370821979907e-06
132.848524392336,565.624905407133,6.61207949980134,-6.82108291843476e-06
132.948524392336,565.412864505469,6.6096007700184,-6.88536050818831e-06
133.048524392336,565.211952667049,6.6072521374964,-6.52397922776116e-06
133.148524392336,565.00246092013,6.60480320699152,-6.80258473579555e-06
133.248524392336,564.793195611167,6.60235692351603,-6.79523187633833e-06
133.348524392336,564.585937193873,6.59993410033578,-6.73006438959566e-06
133.448524392336,564.380122794163,6.59752815752797,-6.68317446615009e-06
133.548524392336,564.175449899879,6.59513555876591,-6.64610767236833e-06
133.648524392336,563.971668095994,6.59275337673146,-6.6171723179138e-06
