time_h,time_days,drywell_cumulative_injection_m3,floodmar_cumulative_injection_m3
519.0,21.625,5096.739928372763,12624.040468471081
520.0,21.666666666666668,5112.336284394395,12682.681316960894
521.0,21.708333333333332,5127.824335856887,12741.321780758914
522.0,21.75,5143.20408276015,12799.961859865083
523.0,21.791666666666668,5158.476749887547,12858.601534220981
524.0,21.833333333333332,5173.643702997507,12917.240779992988
525.0,21.875,5188.704943089768,12975.879597137631
526.0,21.916666666666668,5203.660470164249,13034.517985654798
527.0,21.958333333333332,5218.510284220865,13093.155945544406
528.0,22.0,5233.254861580019,13151.79347680636
529.0,22.041666666666668,5247.900875758452,13210.430560547089
530.0,22.083333333333332,5262.455328201053,13269.067174317046
531.0,22.125,5276.92049970189,13327.70331807519
532.0,22.166666666666668,5291.299075952669,13386.338991821367
533.0,22.208333333333332,5305.592291273462,13444.974195555411
534.0,22.25,5319.8007146152095,13503.608929277165
535.0,22.291666666666668,5333.9269836173025,13562.243180600095
536.0,22.333333333333332,5347.975041767488,13620.87693480636
537.0,22.375,5361.946346175451,13679.51019186889
538.0,22.416666666666668,5375.842115973789,13738.14295178741
539.0,22.458333333333332,5389.6626947507775,13796.775214561652
540.0,22.5,5403.408960630384,13855.406980191343
541.0,22.541666666666668,5417.080540618496,13914.038242139208
542.0,22.583333333333332,5430.676101517918,13972.668992637544
543.0,22.625,5444.195830520856,14031.29923167179
544.0,22.666666666666668,5457.640138362758,14089.928959241535
545.0,22.708333333333332,5471.009919985123,14148.558175346363
546.0,22.75,5484.306166689834,14207.18687998586
547.0,22.791666666666668,5497.531535202518,14265.815065506995
548.0,22.833333333333332,5510.688469753005,14324.442722816237
549.0,22.875,5523.777193621958,14383.069851896304
550.0,22.916666666666668,5536.798235774659,14441.696452746472
551.0,22.958333333333332,5549.751999665933,14500.322525366022
552.0,23.0,5562.63909715664,14558.948069754226
553.0,23.041666666666668,5575.462008381378,14617.573084597441
554.0,23.083333333333332,5588.223366755602,14676.197568334608
555.0,23.125,5600.923367936677,14734.821520961643
556.0,23.166666666666668,5613.5624061064345,14793.444942477317
557.0,23.208333333333332,5626.140786855932,14852.067832880406
558.0,23.25,5638.6588855278405,14910.690192169677
559.0,23.291666666666668,5651.120778203346,14969.312025919875
560.0,23.333333333333332,5663.5305616108035,15027.933340754686
561.0,23.375,5675.888238708876,15086.55413668416
562.0,23.416666666666668,5688.193834151774,15145.174413706274
563.0,23.458333333333332,5700.4475064583585,15203.794171818989
564.0,23.5,5712.649284254863,15262.413411020303
565.0,23.541666666666668,5724.801974539919,15321.032143597427
566.0,23.583333333333332,5736.908511083704,15379.650384149807
567.0,23.625,5748.969029877515,15438.268132700849
568.0,23.666666666666668,5760.983557027423,15496.885389247367
569.0,23.708333333333332,5772.952092533418,15555.50215378617
570.0,23.75,5784.874636395486,15614.118426314075
