FLOODMAR_RESTART_V1 27548 2066400
0 3 176787.16134089869 0.39080631487239004 5.9506267822322057e-11
1 3 177425.83389502161 0.33082518634164426 5.9349567899542498e-11
2 3 176159.63756841901 0.44073336090632137 5.9611455214699221e-11
3 3 176834.63994131956 0.38662892028226425 5.9522028052785199e-11
4 3 175751.72512039097 0.4689795155003374 5.9647859457762663e-11
5 3 176315.82891629162 0.428993689018422 5.9604054292250801e-11
6 3 175546.59339609346 0.4820435931977991 5.9631924340865457e-11
7 3 175945.31421067953 0.45584801530650221 5.9618385200774882e-11
8 3 175449.49530494123 0.48794776567225662 5.9573235459739456e-11
9 3 175721.47172227709 0.47081068560624345 5.9581648805119664e-11
10 3 175401.70209623332 0.49075768493008054 5.947807140397816e-11
11 3 175595.26648575632 0.47883057874955925 5.9503885744117696e-11
12 3 175376.74851082798 0.49216795070122576 5.9351192291499376e-11
13 3 175524.07561929562 0.48320029388172914 5.9392030769333245e-11
14 3 175363.33597313528 0.49287622155176963 5.9196597891757756e-11
15 3 175483.02448626744 0.48564194120864235 5.9250509448272366e-11
16 3 175356.42766135413 0.49318710277300404 5.9017751746996769e-11
17 3 175459.23422321203 0.48699936310916925 5.9083061498931545e-11
18 3 175353.59885401401 0.49324495581271288 5.8817635601466955e-11
19 3 175446.10504393314 0.48769141937299426 5.889290859691023e-11
20 3 175353.59280694305 0.49312344042208078 5.8598811678899649e-11
21 3 175440.16097972257 0.48793393581728006 5.8682817189420614e-11
22 3 175355.73499956375 0.49286127023426068 5.8363481935416788e-11
23 3 175439.5312252084 0.48784084169838815 5.8455164362573823e-11
24 3 175359.68670651282 0.49247708766023457 5.8113539557661537e-11
25 3 175443.23784115695 0.48747016380966918 5.8211993713441745e-11
26 3 175365.34046600427 0.49197568593697205 5.7850614498893357e-11
27 3 175450.86019814669 0.48684520683699667 5.7955064100525554e-11
28 3 175372.78128469997 0.49135022204118806 5.7576115103619645e-11
29 3 175462.37902231273 0.48596410478040786 5.768589392315541e-11
30 3 175382.28427185048 0.49058217266355042 5.729126655014294e-11
31 3 175478.1114947712 0.48480345589691309 5.7405802024906058e-11
32 3 175394.33838026968 0.48963960856467498 5.6997145950437048e-11
33 3 175498.69637772982 0.48331856896945097 5.7115945182636804e-11
34 3 175409.69403991316 0.4884738331212467 5.669471365617973e-11
