absolute_time_h,cycle3_elapsed_h,gross_injection_rate_m3_h,cycle3_cumulative_injection_m3
567.100000000,87.100000000,13.717456997,2041.068076783
567.200000000,87.200000000,13.710520706,2042.439475669
567.300000000,87.300000000,13.703627180,2043.810183063
567.400000000,87.400000000,13.696743103,2045.180201577
567.500000000,87.500000000,13.689859026,2046.549531683
567.600000000,87.600000000,13.682974948,2047.918173382
567.700000000,87.700000000,13.676097841,2049.286127022
567.800000000,87.800000000,13.669244593,2050.653394143
567.900000000,87.900000000,13.662391346,2052.019975940
568.000000000,88.000000000,13.655538099,2053.385872413
568.100000000,88.100000000,13.648436347,2054.751071135
568.200000000,88.200000000,13.641251760,2056.115555540
568.300000000,88.300000000,13.634067173,2057.479321487
568.400000000,88.400000000,13.626882586,2058.842368975
568.500000000,88.500000000,13.619697999,2060.204698004
568.600000000,88.600000000,13.612513412,2061.566308575
568.700000000,88.700000000,13.605328825,2062.927200686
568.800000000,88.800000000,13.598149117,2064.287374583
568.900000000,88.900000000,13.590997948,2065.646831937
569.000000000,89.000000000,13.583846779,2067.005574173
569.100000000,89.100000000,13.576689225,2068.363600973
569.200000000,89.200000000,13.569529542,2069.720911912
569.300000000,89.300000000,13.562369860,2071.077506882
569.400000000,89.400000000,13.555210177,2072.433385884
569.500000000,89.500000000,13.548050495,2073.788548917
569.600000000,89.600000000,13.540890812,2075.142995983
569.700000000,89.700000000,13.533731130,2076.496727080
569.800000000,89.800000000,13.526571447,2077.849742208
569.900000000,89.900000000,13.519411765,2079.202041369
570.000000000,90.000000000,13.512252082,2080.553624561
570.100000000,90.100000000,13.505212698,2081.904497800
570.200000000,90.200000000,13.498213414,2083.254669106
570.300000000,90.300000000,13.491214130,2084.604140483
570.400000000,90.400000000,13.484235935,2085.952912987
570.500000000,90.500000000,13.477265655,2087.300988066
570.600000000,90.600000000,13.470295375,2088.648366117
570.700000000,90.700000000,13.463325094,2089.995047141
570.800000000,90.800000000,13.456354814,2091.341031136
570.900000000,90.900000000,13.449384533,2092.686318104
571.000000000,91.000000000,13.442414253,2094.030908043
571.100000000,91.100000000,13.435552421,2095.374806377
571.200000000,91.200000000,13.428732216,2096.718020609
571.300000000,91.300000000,13.421930561,2098.060553747
571.400000000,91.400000000,13.415128907,2099.402406721
571.500000000,91.500000000,13.408327252,2100.743579529
571.600000000,91.600000000,13.401525597,2102.084072171
571.700000000,91.700000000,13.394723943,2103.423884648
571.800000000,91.800000000,13.387922288,2104.763016960
571.900000000,91.900000000,13.381120633,2106.101469106
572.000000000,92.000000000,13.374318979,2107.439241086
572.100000000,92.100000000,13.367600616,2108.776337066
572.200000000,92.200000000,13.360914538,2110.112762824
572.300000000,92.300000000,13.354252288,2111.448521165
572.400000000,92.400000000,13.347616966,2112.783614628
572.500000000,92.500000000,13.341005714,2114.118045762
572.600000000,92.600000000,13.334399432,2115.451816019
572.700000000,92.700000000,13.327812452,2116.784926613
572.800000000,92.800000000,13.321232881,2118.117378880
572.900000000,92.900000000,13.314653310,2119.449173190
573.000000000,93.000000000,13.308073739,2120.780309542
573.100000000,93.100000000,13.301860293,2122.110806244
573.200000000,93.200000000,13.295768889,2123.440687703
573.300000000,93.300000000,13.289677485,2124.769960022
573.400000000,93.400000000,13.283586081,2126.098623200
573.500000000,93.500000000,13.277494678,2127.426677238
573.600000000,93.600000000,13.271403274,2128.754122135
573.700000000,93.700000000,13.265352359,2130.080959917
573.800000000,93.800000000,13.259309728,2131.407193021
573.900000000,93.900000000,13.253267096,2132.732821863
574.000000000,94.000000000,13.247238466,2134.057847141
574.100000000,94.100000000,13.241385489,2135.382278338
574.200000000,94.200000000,13.235587455,2136.706126986
574.300000000,94.300000000,13.229789420,2138.029395829
574.400000000,94.400000000,13.223991386,2139.352084870
574.500000000,94.500000000,13.218193351,2140.674194107
574.600000000,94.600000000,13.212395317,2141.995723540
574.700000000,94.700000000,13.206597282,2143.316673170
574.800000000,94.800000000,13.200799248,2144.637042996
574.900000000,94.900000000,13.195001213,2145.956833019
575.000000000,95.000000000,13.189203179,2147.276043239
575.100000000,95.100000000,13.183464900,2148.594676643
575.200000000,95.200000000,13.177746540,2149.912737215
575.300000000,95.300000000,13.172044038,2151.230226744
575.400000000,95.400000000,13.166347763,2152.547146334
575.500000000,95.500000000,13.160651488,2153.863496296
575.600000000,95.600000000,13.154955212,2155.179276631
575.700000000,95.700000000,13.149258937,2156.494487339
575.800000000,95.800000000,13.143562662,2157.809128419
575.900000000,95.900000000,13.137866386,2159.123199871
576.000000000,96.000000000,13.132170111,2160.436701696
576.100000000,96.100000000,13.126261755,2161.749623289
576.200000000,96.200000000,13.120282705,2163.061950512
576.300000000,96.300000000,13.114303655,2164.373679830
576.400000000,96.400000000,13.108324605,2165.684811243
576.500000000,96.500000000,13.102345556,2166.995344752
576.600000000,96.600000000,13.096366506,2168.305280355
576.700000000,96.700000000,13.090387456,2169.614618053
576.800000000,96.800000000,13.084408406,2170.923357846
576.900000000,96.900000000,13.078429356,2172.231499734
577.000000000,97.000000000,13.072450306,2173.539043717
577.100000000,97.100000000,13.065996544,2174.845966060
577.200000000,97.200000000,13.059384545,2176.152235114
577.300000000,97.300000000,13.052772545,2177.457842969
577.400000000,97.400000000,13.046186281,2178.762790910
577.500000000,97.500000000,13.039603923,2180.067080420
577.600000000,97.600000000,13.033022481,2181.370711740
577.700000000,97.700000000,13.026469493,2182.673686339
577.800000000,97.800000000,13.019916504,2183.976005639
577.900000000,97.900000000,13.013363516,2185.277669640
578.000000000,98.000000000,13.006810528,2186.578678342
578.100000000,98.100000000,13.000128492,2187.879025293
578.200000000,98.200000000,12.993418015,2189.178702618
578.300000000,98.300000000,12.986721212,2190.477709580
578.400000000,98.400000000,12.980024408,2191.776046861
578.500000000,98.500000000,12.973327604,2193.073714461
578.600000000,98.600000000,12.966630800,2194.370712381
578.700000000,98.700000000,12.959933996,2195.667040621
578.800000000,98.800000000,12.953237193,2196.962699181
578.900000000,98.900000000,12.946540389,2198.257688060
579.000000000,99.000000000,12.939843585,2199.552007258
579.100000000,99.100000000,12.933420837,2200.845670480
579.200000000,99.200000000,12.927081425,2202.138695593
579.300000000,99.300000000,12.920742014,2203.431086765
579.400000000,99.400000000,12.914402602,2204.722843995
579.500000000,99.500000000,12.908063190,2206.013967285
579.600000000,99.600000000,12.901732244,2207.304457057
579.700000000,99.700000000,12.895418988,2208.594314618
579.800000000,99.800000000,12.889105733,2209.883540854
579.900000000,99.900000000,12.882792478,2211.172135765
580.000000000,100.000000000,12.876479222,2212.460099350
580.100000000,100.100000000,12.870382187,2213.747442420
580.200000000,100.200000000,12.864373672,2215.034180213
580.300000000,100.300000000,12.858372523,2216.320317523
580.400000000,100.400000000,12.852371374,2217.605854718
580.500000000,100.500000000,12.846385901,2218.890792582
580.600000000,100.600000000,12.840408902,2220.175132322
580.700000000,100.700000000,12.834431904,2221.458874362
580.800000000,100.800000000,12.828454906,2222.742018703
580.900000000,100.900000000,12.822477907,2224.024565343
581.000000000,101.000000000,12.816500909,2225.306514284
581.100000000,101.100000000,12.810701522,2226.587874406
581.200000000,101.200000000,12.804961338,2227.868657549
581.300000000,101.300000000,12.799221154,2229.148866673
581.400000000,101.400000000,12.793480971,2230.428501780
581.500000000,101.500000000,12.787740787,2231.707562868
581.600000000,101.600000000,12.782000604,2232.986049937
581.700000000,101.700000000,12.776260420,2234.263962988
581.800000000,101.800000000,12.770520236,2235.541302021
581.900000000,101.900000000,12.764780053,2236.818067036
582.000000000,102.000000000,12.759039869,2238.094258032
582.100000000,102.100000000,12.753464508,2239.369883251
582.200000000,102.200000000,12.747944088,2240.644953680
582.300000000,102.300000000,12.742423667,2241.919472068
582.400000000,102.400000000,12.736903247,2243.193438414
582.500000000,102.500000000,12.731382826,2244.466852717
582.600000000,102.600000000,12.725871338,2245.739715426
582.700000000,102.700000000,12.720372713,2247.012027628
582.800000000,102.800000000,12.714874089,2248.283789968
582.900000000,102.900000000,12.709375465,2249.555002446
583.000000000,103.000000000,12.703876840,2250.825665061
583.100000000,103.100000000,12.698497865,2252.095783796
583.200000000,103.200000000,12.693158773,2253.365366628
583.300000000,103.300000000,12.687819681,2254.634415551
583.400000000,103.400000000,12.682480588,2255.902930564
583.500000000,103.500000000,12.677141496,2257.170911669
583.600000000,103.600000000,12.671802404,2258.438358864
583.700000000,103.700000000,12.666463312,2259.705272149
583.800000000,103.800000000,12.661124220,2260.971651526
583.900000000,103.900000000,12.655785127,2262.237496993
584.000000000,104.000000000,12.650446035,2263.502808552
584.100000000,104.100000000,12.645173410,2264.767589524
584.200000000,104.200000000,12.639922939,2266.031844341
584.300000000,104.300000000,12.634672469,2267.295574112
584.400000000,104.400000000,12.629440268,2268.558779749
584.500000000,104.500000000,12.624210939,2269.821462309
584.600000000,104.600000000,12.618981609,2271.083621936
584.700000000,104.700000000,12.613752280,2272.345258631
584.800000000,104.800000000,12.608542208,2273.606373355
584.900000000,104.900000000,12.603332406,2274.866967086
585.000000000,105.000000000,12.598122604,2276.127039836
585.100000000,105.100000000,12.592887372,2277.386590335
585.200000000,105.200000000,12.587643665,2278.645616887
585.300000000,105.300000000,12.582419284,2279.904120034
585.400000000,105.400000000,12.577196125,2281.162100805
585.500000000,105.500000000,12.571972966,2282.419559259
585.600000000,105.600000000,12.566749807,2283.676495398
585.700000000,105.700000000,12.561526648,2284.932909221
585.800000000,105.800000000,12.556303489,2286.188800728
585.900000000,105.900000000,12.551080331,2287.444169919
586.000000000,106.000000000,12.545857172,2288.699016794
586.100000000,106.100000000,12.540719262,2289.953345616
586.200000000,106.200000000,12.535609770,2291.207162067
586.300000000,106.300000000,12.530500277,2292.460467569
586.400000000,106.400000000,12.525390784,2293.713262123
586.500000000,106.500000000,12.520285381,2294.965545931
586.600000000,106.600000000,12.515194743,2296.217319937
586.700000000,106.700000000,12.510104104,2297.468584879
586.800000000,106.800000000,12.505013466,2298.719340758
586.900000000,106.900000000,12.499922827,2299.969587573
587.000000000,107.000000000,12.494832189,2301.219325323
587.100000000,107.100000000,12.489937371,2302.468563801
587.200000000,107.200000000,12.485107827,2303.717316061
587.300000000,107.300000000,12.480278282,2304.965585367
587.400000000,107.400000000,12.475463360,2306.213372449
587.500000000,107.500000000,12.470652602,2307.460678247
587.600000000,107.600000000,12.465841843,2308.707502969
587.700000000,107.700000000,12.461031085,2309.953846616
587.800000000,107.800000000,12.456220326,2311.199709186
587.900000000,107.900000000,12.451409568,2312.445090681
588.000000000,108.000000000,12.446601195,2313.689991219
588.100000000,108.100000000,12.441903715,2314.934416465
588.200000000,108.200000000,12.437254722,2316.178374386
588.300000000,108.300000000,12.432607029,2317.421867474
588.400000000,108.400000000,12.427959337,2318.664895792
588.500000000,108.500000000,12.423311645,2319.907459341
588.600000000,108.600000000,12.418663953,2321.149558121
588.700000000,108.700000000,12.414016260,2322.391192132
588.800000000,108.800000000,12.409368568,2323.632361373
588.900000000,108.900000000,12.404720876,2324.873065846
589.000000000,109.000000000,12.400073184,2326.113305548
589.100000000,109.100000000,12.395503084,2327.353084362
589.200000000,109.200000000,12.390958849,2328.592407459
589.300000000,109.300000000,12.386414614,2329.831276132
589.400000000,109.400000000,12.381870379,2331.069690381
589.500000000,109.500000000,12.377326144,2332.307650207
589.600000000,109.600000000,12.372781908,2333.545155610
589.700000000,109.700000000,12.368237673,2334.782206589
589.800000000,109.800000000,12.363693438,2336.018803145
589.900000000,109.900000000,12.359149203,2337.254945277
590.000000000,110.000000000,12.354604968,2338.490632985
590.100000000,110.100000000,12.350146814,2339.725870574
590.200000000,110.200000000,12.345717353,2340.960663783
590.300000000,110.300000000,12.341287892,2342.195014045
590.400000000,110.400000000,12.336858432,2343.428921361
590.500000000,110.500000000,12.332428971,2344.662385731
590.600000000,110.600000000,12.327999510,2345.895407155
590.700000000,110.700000000,12.323570050,2347.127985633
590.800000000,110.800000000,12.319140589,2348.360121165
590.900000000,110.900000000,12.314711128,2349.591813751
591.000000000,111.000000000,12.310281668,2350.823063391
591.100000000,111.100000000,12.305830860,2352.053869017
591.200000000,111.200000000,12.301372936,2353.284229207
591.300000000,111.300000000,12.296915013,2354.514143605
591.400000000,111.400000000,12.292457089,2355.743612210
591.500000000,111.500000000,12.287999166,2356.972635022
591.600000000,111.600000000,12.283541242,2358.201212043
591.700000000,111.700000000,12.279083319,2359.429343271
591.800000000,111.800000000,12.274625395,2360.657028707
591.900000000,111.900000000,12.270167472,2361.884268350
592.000000000,112.000000000,12.265709548,2363.111062201
592.100000000,112.100000000,12.261181562,2364.337406756
592.200000000,112.200000000,12.256630222,2365.563297346
592.300000000,112.300000000,12.252078882,2366.788732801
592.400000000,112.400000000,12.247527542,2368.013713122
592.500000000,112.500000000,12.242976202,2369.238238309
592.600000000,112.600000000,12.238424862,2370.462308362
592.700000000,112.700000000,12.233873522,2371.685923282
592.800000000,112.800000000,12.229326383,2372.909083277
592.900000000,112.900000000,12.224793693,2374.131789280
593.000000000,113.000000000,12.220261003,2375.354042015
593.100000000,113.100000000,12.215752830,2376.575842707
593.200000000,113.200000000,12.211252830,2377.797192990
593.300000000,113.300000000,12.206752830,2379.018093273
593.400000000,113.400000000,12.202252830,2380.238543556
593.500000000,113.500000000,12.197752830,2381.458543839
593.600000000,113.600000000,12.193252830,2382.678094122
593.700000000,113.700000000,12.188752830,2383.897194405
593.800000000,113.800000000,12.184252830,2385.115844688
593.900000000,113.900000000,12.179752830,2386.334044971
594.000000000,114.000000000,12.175252830,2387.551795254
594.100000000,114.100000000,12.170936824,2388.769104737
594.200000000,114.200000000,12.166682149,2389.985985685
594.300000000,114.300000000,12.162427474,2391.202441166
594.400000000,114.400000000,12.158172800,2392.418471180
594.500000000,114.500000000,12.153918125,2393.634075726
594.600000000,114.600000000,12.149663450,2394.849254805
594.700000000,114.700000000,12.145408775,2396.064008416
594.800000000,114.800000000,12.141154101,2397.278336560
594.900000000,114.900000000,12.136899426,2398.492239236
595.000000000,115.000000000,12.132644751,2399.705716445
595.100000000,115.100000000,12.128487718,2400.918773069
595.200000000,115.200000000,12.124363232,2402.131415616
595.300000000,115.300000000,12.120238746,2403.343645715
595.400000000,115.400000000,12.116114260,2404.555463365
595.500000000,115.500000000,12.111989773,2405.766868567
595.600000000,115.600000000,12.107865287,2406.977861320
595.700000000,115.700000000,12.103741788,2408.188441674
595.800000000,115.800000000,12.099632478,2409.398610387
595.900000000,115.900000000,12.095523168,2410.608368169
596.000000000,116.000000000,12.091413858,2411.817715021
596.100000000,116.100000000,12.087395184,2413.026655473
596.200000000,116.200000000,12.083406723,2414.235195568
596.300000000,116.300000000,12.079418261,2415.443336817
596.400000000,116.400000000,12.075429800,2416.651079220
596.500000000,116.500000000,12.071441338,2417.858422777
596.600000000,116.600000000,12.067452877,2419.065367488
596.700000000,116.700000000,12.063464415,2420.271913353
596.800000000,116.800000000,12.059475954,2421.478060371
596.900000000,116.900000000,12.055487492,2422.683808543
597.000000000,117.000000000,12.051499031,2423.889157870
597.100000000,117.100000000,12.047620757,2425.094113859
597.200000000,117.200000000,12.043779212,2426.298683857
597.300000000,117.300000000,12.039937667,2427.502869701
597.400000000,117.400000000,12.036096122,2428.706671391
597.500000000,117.500000000,12.032254577,2429.910088926
597.600000000,117.600000000,12.028413468,2431.113122328
597.700000000,117.700000000,12.024586859,2432.315772344
597.800000000,117.800000000,12.020760249,2433.518039700
597.900000000,117.900000000,12.016933640,2434.719924394
598.000000000,118.000000000,12.013107031,2435.921426428
598.100000000,118.100000000,12.009354085,2437.122549484
598.200000000,118.200000000,12.005625694,2438.323298472
598.300000000,118.300000000,12.001897303,2439.523674622
598.400000000,118.400000000,11.998168912,2440.723677933
598.500000000,118.500000000,11.994440520,2441.923308405
598.600000000,118.600000000,11.990712129,2443.122566037
598.700000000,118.700000000,11.986983738,2444.321450830
598.800000000,118.800000000,11.983255347,2445.519962785
598.900000000,118.900000000,11.979526956,2446.718101900
599.000000000,119.000000000,11.975798564,2447.915868176
599.100000000,119.100000000,11.972091976,2449.113262703
599.200000000,119.200000000,11.968392656,2450.310286934
599.300000000,119.300000000,11.964693335,2451.506941234
599.400000000,119.400000000,11.960994015,2452.703225601
599.500000000,119.500000000,11.957294694,2453.899140037
599.600000000,119.600000000,11.953595374,2455.094684540
599.700000000,119.700000000,11.949896053,2456.289859112
599.800000000,119.800000000,11.946196732,2457.484663751
599.900000000,119.900000000,11.942497412,2458.679098458
600.000000000,120.000000000,11.938798091,2459.873163233
600.100000000,120.100000000,11.935065497,2461.066856413
600.200000000,120.200000000,11.931321812,2462.260175778
600.300000000,120.300000000,11.927578127,2463.453120775
600.400000000,120.400000000,11.923834442,2464.645691404
600.500000000,120.500000000,11.920090757,2465.837887664
600.600000000,120.600000000,11.916347071,2467.029709555
600.700000000,120.700000000,11.912603386,2468.221157078
600.800000000,120.800000000,11.908859701,2469.412230232
600.900000000,120.900000000,11.905116016,2470.602929018
601.000000000,121.000000000,11.901372331,2471.793253435
601.100000000,121.100000000,11.897582233,2472.983201163
601.200000000,121.200000000,11.893776664,2474.172769108
601.300000000,121.300000000,11.889971095,2475.361956496
601.400000000,121.400000000,11.886165526,2476.550763327
601.500000000,121.500000000,11.882359958,2477.739189601
601.600000000,121.600000000,11.878554389,2478.927235319
601.700000000,121.700000000,11.874748820,2480.114900479
601.800000000,121.800000000,11.870943251,2481.302185083
601.900000000,121.900000000,11.867137682,2482.489089129
602.000000000,122.000000000,11.863332114,2483.675612619
602.100000000,122.100000000,11.859554413,2484.861756946
602.200000000,122.200000000,11.855786002,2486.047523966
602.300000000,122.300000000,11.852017592,2487.232914146
602.400000000,122.400000000,11.848249181,2488.417927485
602.500000000,122.500000000,11.844480770,2489.602563982
602.600000000,122.600000000,11.840712359,2490.786823639
602.700000000,122.700000000,11.836943948,2491.970706454
602.800000000,122.800000000,11.833175538,2493.154212428
602.900000000,122.900000000,11.829407127,2494.337341562
603.000000000,123.000000000,11.825638716,2495.520093854
603.100000000,123.100000000,11.821909220,2496.702471251
603.200000000,123.200000000,11.818192695,2497.884476346
603.300000000,123.300000000,11.814476170,2499.066109789
603.400000000,123.400000000,11.810759645,2500.247371580
603.500000000,123.500000000,11.807043121,2501.428261719
603.600000000,123.600000000,11.803326596,2502.608780204
603.700000000,123.700000000,11.799610071,2503.788927038
603.800000000,123.800000000,11.795893547,2504.968702219
603.900000000,123.900000000,11.792177022,2506.148105747
604.000000000,124.000000000,11.788460497,2507.327137623
604.100000000,124.100000000,11.784794070,2508.505800351
604.200000000,124.200000000,11.781144343,2509.684097272
604.300000000,124.300000000,11.777494615,2510.862029220
604.400000000,124.400000000,11.773844888,2512.039596195
604.500000000,124.500000000,11.770200960,2513.216798488
604.600000000,124.600000000,11.766569118,2514.393636991
604.700000000,124.700000000,11.762947503,2515.570112822
604.800000000,124.800000000,11.759325889,2516.746226492
604.900000000,124.900000000,11.755704275,2517.921978000
605.000000000,125.000000000,11.752082660,2519.097367347
605.100000000,125.100000000,11.748516921,2520.272397326
605.200000000,125.200000000,11.744982683,2521.447072306
605.300000000,125.300000000,11.741449310,2522.621393906
605.400000000,125.400000000,11.737915938,2523.795362168
605.500000000,125.500000000,11.734382565,2524.968977093
605.600000000,125.600000000,11.730849193,2526.142238681
605.700000000,125.700000000,11.727328018,2527.315147542
605.800000000,125.800000000,11.723808285,2528.487704357
605.900000000,125.900000000,11.720288552,2529.659909199
606.000000000,126.000000000,11.716768819,2530.831762067
606.100000000,126.100000000,11.713348094,2532.003267913
606.200000000,126.200000000,11.709960371,2533.174433336
606.300000000,126.300000000,11.706572649,2534.345259987
606.400000000,126.400000000,11.703184926,2535.515747866
606.500000000,126.500000000,11.699797203,2536.685896973
606.600000000,126.600000000,11.696409481,2537.855707307
606.700000000,126.700000000,11.693021758,2539.025178869
606.800000000,126.800000000,11.689634035,2540.194311658
606.900000000,126.900000000,11.686246313,2541.363105676
607.000000000,127.000000000,11.682858590,2542.531560921
607.100000000,127.100000000,11.679514120,2543.699679557
607.200000000,127.200000000,11.676186795,2544.867464602
607.300000000,127.300000000,11.672868831,2546.034917384
607.400000000,127.400000000,11.669550866,2547.202038368
607.500000000,127.500000000,11.666232902,2548.368827557
607.600000000,127.600000000,11.662914938,2549.535284949
607.700000000,127.700000000,11.659596974,2550.701410544
607.800000000,127.800000000,11.656280838,2551.867204435
607.900000000,127.900000000,11.652975295,2553.032667242
608.000000000,128.000000000,11.649669751,2554.197799494
608.100000000,128.100000000,11.646428436,2555.362604403
608.200000000,128.200000000,11.643208530,2556.527086252
608.300000000,128.300000000,11.639988624,2557.691246109
608.400000000,128.400000000,11.636768718,2558.855083976
608.500000000,128.500000000,11.633548813,2560.018599853
608.600000000,128.600000000,11.630328907,2561.181793739
608.700000000,128.700000000,11.627109001,2562.344665634
608.800000000,128.800000000,11.623889095,2563.507215539
608.900000000,128.900000000,11.620669189,2564.669443453
609.000000000,129.000000000,11.617449284,2565.831349377
609.100000000,129.100000000,11.614235565,2566.992933620
609.200000000,129.200000000,11.611023908,2568.154196593
609.300000000,129.300000000,11.607812252,2569.315138401
609.400000000,129.400000000,11.604600596,2570.475759044
609.500000000,129.500000000,11.601388939,2571.636058520
609.600000000,129.600000000,11.598177283,2572.796036831
609.700000000,129.700000000,11.594965626,2573.955693977
609.800000000,129.800000000,11.591753970,2575.115029957
609.900000000,129.900000000,11.588542313,2576.274044771
610.000000000,130.000000000,11.585330657,2577.432738419
610.100000000,130.100000000,11.582081409,2578.591109023
610.200000000,130.200000000,11.578819631,2579.749154075
610.300000000,130.300000000,11.575557853,2580.906872949
610.400000000,130.400000000,11.572296074,2582.064265645
610.500000000,130.500000000,11.569034296,2583.221332164
610.600000000,130.600000000,11.565772518,2584.378072504
610.700000000,130.700000000,11.562510739,2585.534486667
610.800000000,130.800000000,11.559248961,2586.690574652
610.900000000,130.900000000,11.555987183,2587.846336459
611.000000000,131.000000000,11.552725405,2589.001772089
611.100000000,131.100000000,11.549412117,2590.156878965
611.200000000,131.200000000,11.546081659,2591.311653654
611.300000000,131.300000000,11.542751202,2592.466095297
611.400000000,131.400000000,11.539420744,2593.620203894
611.500000000,131.500000000,11.536090287,2594.773979446
611.600000000,131.600000000,11.532759829,2595.927421951
611.700000000,131.700000000,11.529429372,2597.080531411
611.800000000,131.800000000,11.526098914,2598.233307826
611.900000000,131.900000000,11.522768457,2599.385751194
612.000000000,132.000000000,11.519437999,2600.537861517
612.100000000,132.100000000,11.516113156,2601.689639075
612.200000000,132.200000000,11.512790183,2602.841084242
612.300000000,132.300000000,11.509467211,2603.992197111
612.400000000,132.400000000,11.506144239,2605.142977684
612.500000000,132.500000000,11.502821267,2606.293425959
612.600000000,132.600000000,11.499498295,2607.443541937
612.700000000,132.700000000,11.496175322,2608.593325618
612.800000000,132.800000000,11.492852350,2609.742777002
612.900000000,132.900000000,11.489529378,2610.891896088
613.000000000,133.000000000,11.486206406,2612.040682877
613.100000000,133.100000000,11.482921748,2613.189139285
613.200000000,133.200000000,11.479649861,2614.337267866
613.300000000,133.300000000,11.476377975,2615.485069257
613.400000000,133.400000000,11.473106088,2616.632543461
613.500000000,133.500000000,11.469834202,2617.779690475
613.600000000,133.600000000,11.466562315,2618.926510301
613.700000000,133.700000000,11.463290429,2620.073002938
613.800000000,133.800000000,11.460018542,2621.219168387
613.900000000,133.900000000,11.456755645,2622.365007096
614.000000000,134.000000000,11.453497165,2623.510519737
614.100000000,134.100000000,11.450267483,2624.655707969
614.200000000,134.200000000,11.447047401,2625.800573713
614.300000000,134.300000000,11.443827319,2626.945117449
614.400000000,134.400000000,11.440607237,2628.089339177
614.500000000,134.500000000,11.437387154,2629.233238897
614.600000000,134.600000000,11.434167072,2630.376816608
614.700000000,134.700000000,11.430946990,2631.520072311
614.800000000,134.800000000,11.427726908,2632.663006006
614.900000000,134.900000000,11.424514858,2633.805618094
615.000000000,135.000000000,11.421307359,2634.947909205
615.100000000,135.100000000,11.418200558,2636.089884601
615.200000000,135.200000000,11.415127323,2637.231550995
615.300000000,135.300000000,11.412054088,2638.372910065
615.400000000,135.400000000,11.408980853,2639.513961812
615.500000000,135.500000000,11.405907618,2640.654706236
615.600000000,135.600000000,11.402834383,2641.795143336
615.700000000,135.700000000,11.399761149,2642.935273113
615.800000000,135.800000000,11.396687914,2644.075095566
615.900000000,135.900000000,11.393614679,2645.214610695
616.000000000,136.000000000,11.390541444,2646.353818502
616.100000000,136.100000000,11.387473839,2647.492719266
616.200000000,136.200000000,11.384408111,2648.631313363
616.300000000,136.300000000,11.381342383,2649.769600888
616.400000000,136.400000000,11.378276655,2650.907581840
616.500000000,136.500000000,11.375210926,2652.045256219
616.600000000,136.600000000,11.372145198,2653.182624025
616.700000000,136.700000000,11.369079470,2654.319685259
616.800000000,136.800000000,11.366013742,2655.456439919
616.900000000,136.900000000,11.362948014,2656.592888007
617.000000000,137.000000000,11.359882286,2657.729029522
617.100000000,137.100000000,11.356749740,2658.864861123
617.200000000,137.200000000,11.353594922,2660.000378356
617.300000000,137.300000000,11.350440104,2661.135580108
617.400000000,137.400000000,11.347285286,2662.270466377
617.500000000,137.500000000,11.344130468,2663.405037165
617.600000000,137.600000000,11.340975649,2664.539292471
617.700000000,137.700000000,11.337820831,2665.673232295
617.800000000,137.800000000,11.334666013,2666.806856637
617.900000000,137.900000000,11.331511195,2667.940165497
618.000000000,138.000000000,11.328356377,2669.073158876
618.100000000,138.100000000,11.325016405,2670.205827515
618.200000000,138.200000000,11.321614715,2671.338159071
618.300000000,138.300000000,11.318213026,2672.470150458
618.400000000,138.400000000,11.314811336,2673.601801676
618.500000000,138.500000000,11.311409646,2674.733112725
618.600000000,138.600000000,11.308007956,2675.864083605
618.700000000,138.700000000,11.304606267,2676.994714317
618.800000000,138.800000000,11.301204577,2678.125004859
618.900000000,138.900000000,11.297802887,2679.254955232
619.000000000,139.000000000,11.294401197,2680.384565436
619.100000000,139.100000000,11.290886627,2681.513829827
619.200000000,139.200000000,11.287334429,2682.642740880
619.300000000,139.300000000,11.283782232,2683.771296713
619.400000000,139.400000000,11.280230199,2684.899497335
619.500000000,139.500000000,11.276692521,2686.027343471
619.600000000,139.600000000,11.273154843,2687.154835839
619.700000000,139.700000000,11.269617165,2688.281974439
619.800000000,139.800000000,11.266079487,2689.408759272
619.900000000,139.900000000,11.262541809,2690.535190337
620.000000000,140.000000000,11.259004131,2691.661267634
620.100000000,140.100000000,11.255520796,2692.786993880
620.200000000,140.200000000,11.252055576,2693.912372699
620.300000000,140.300000000,11.248590355,2695.037404995
620.400000000,140.400000000,11.245125135,2696.162090770
620.500000000,140.500000000,11.241659915,2697.286430022
620.600000000,140.600000000,11.238194694,2698.410422753
620.700000000,140.700000000,11.234729474,2699.534068961
620.800000000,140.800000000,11.231264254,2700.657368647
620.900000000,140.900000000,11.227799033,2701.780321812
621.000000000,141.000000000,11.224337265,2702.902928627
621.100000000,141.100000000,11.220963412,2704.025193661
621.200000000,141.200000000,11.217615581,2705.147122610
621.300000000,141.300000000,11.214267750,2706.268716777
621.400000000,141.400000000,11.210919919,2707.389976160
621.500000000,141.500000000,11.207572088,2708.510900760
621.600000000,141.600000000,11.204224257,2709.631490578
621.700000000,141.700000000,11.200876426,2710.751745612
621.800000000,141.800000000,11.197528595,2711.871665863
621.900000000,141.900000000,11.194180764,2712.991251331
622.000000000,142.000000000,11.190832933,2714.110502016
622.100000000,142.100000000,11.187618602,2715.229424592
622.200000000,142.200000000,11.184451924,2716.348028119
622.300000000,142.300000000,11.181285245,2717.466314977
622.400000000,142.400000000,11.178118567,2718.584285168
622.500000000,142.500000000,11.174951889,2719.701938691
622.600000000,142.600000000,11.171795048,2720.819276037
622.700000000,142.700000000,11.168640328,2721.936297806
622.800000000,142.800000000,11.165485607,2723.053004103
